date,rainfall_mm
2015-12-29,3.734630519739464
2015-12-30,5.168516765380059
2015-12-31,8.159852097473447
2016-01-01,3.9815786041207715
2016-01-02,4.689483850106129
2016-01-03,9.90513832383702
2016-01-04,6.9539362997051715
2016-01-05,4.6066143318923
2016-01-06,5.560605606147805
2016-01-07,5.256091179185467
2016-01-08,0.8309028564621961
2016-01-09,5.632298330269907
2016-01-10,1.5172811240676942
2016-01-11,10.937932824123813
2016-01-12,1.4815713868497358
2016-01-13,3.583621771921961
2016-01-14,3.041483923315988
2016-01-15,13.765636230649346
2016-01-16,10.627742536791862
2016-01-17,0.35144616638351683
2016-01-18,4.953500416777146
2016-01-19,1.7942399300512522
2016-01-20,5.6483597879530345
2016-01-21,8.028524868797605
2016-01-22,6.010672027461965
2016-01-23,8.376132890077253
2016-01-24,4.069054408135033
2016-01-25,6.153831875388114
2016-01-26,8.16708774188075
2016-01-27,3.471191905035656
2016-01-28,2.368599397290784
2016-01-29,2.8997463339132827
2016-01-30,4.558026919508821
2016-01-31,5.0584283519604645
2016-02-01,6.41875434826611
2016-02-02,2.6542520427423377
2016-02-03,8.334544765812785
2016-02-04,15.878176549259619
2016-02-05,3.0609715159427093
2016-02-06,21.78148427371713
2016-02-07,17.28914779314647
2016-02-08,5.046154014078634
2016-02-09,4.451507011497252
2016-02-10,2.863695120182989
2016-02-11,9.206264050959433
2016-02-12,5.30998814592721
2016-02-13,5.742748832713726
2016-02-14,2.4149143923271943
2016-02-15,9.387645041347973
2016-02-16,4.175451977255861
2016-02-17,1.9265710021096383
2016-02-18,4.744111900659805
2016-02-19,2.5590925158722624
2016-02-20,12.390672591525654
2016-02-21,17.14152340950553
2016-02-22,4.849922928157283
2016-02-23,10.427402493713444
2016-02-24,10.251731161880745
2016-02-25,0.06674259010153254
2016-02-26,2.9036702703779538
2016-02-27,5.488545692010039
2016-02-28,3.5465625365124573
2016-02-29,2.709261735740935
2016-03-01,10.722711424413276
2016-03-02,3.4315922385176805
2016-03-03,6.431185633034207
2016-03-04,10.092288893932983
2016-03-05,12.881235531533417
2016-03-06,1.9358511871044197
2016-03-07,2.100558924241308
2016-03-08,5.918374686971278
2016-03-09,0.6153352455004935
2016-03-10,2.197780554315789
2016-03-11,11.527351778229963
2016-03-12,7.886333962099535
2016-03-13,4.557981875272947
2016-03-14,7.072727081913376
2016-03-15,8.271669221377675
2016-03-16,1.3405128005988096
2016-03-17,3.3807738492600885
2016-03-18,12.585592011222872
2016-03-19,5.9961804211175975
2016-03-20,6.260547424358107
2016-03-21,4.859660001321227
2016-03-22,0.8377912485079371
2016-03-23,3.018615532648335
2016-03-24,6.771209324342195
2016-03-25,3.4478746883524387
2016-03-26,2.0030151980535065
2016-03-27,2.2605493679048148
2016-03-28,12.758531954857576
2016-03-29,3.2943301463090924
2016-03-30,11.096455396251539
2016-03-31,6.281841669497703
2016-04-01,4.157437064079135
2016-04-02,2.5971698527158384
2016-04-03,8.035873819584857
2016-04-04,10.19393413961044
2016-04-05,8.582219696940932
2016-04-06,1.4903301853610484
2016-04-07,3.286649934118374
2016-04-08,3.6257733846466405
2016-04-09,0.6518017462798986
2016-04-10,7.022178293928583
2016-04-11,7.749670277459801
2016-04-12,7.560909656686292
2016-04-13,6.700788332322104
2016-04-14,3.884142536867002
2016-04-15,2.5073401127828716
2016-04-16,3.8730064757277827
2016-04-17,6.318910462706544
2016-04-18,11.795485536877733
2016-04-19,5.308247444574825
2016-04-20,5.172602462395025
2016-04-21,0.72768504434294
2016-04-22,6.627176410383189
2016-04-23,12.372469732689153
2016-04-24,4.586454076168071
2016-04-25,4.320385694347097
2016-04-26,3.6821380457396797
2016-04-27,8.227716621652505
2016-04-28,0.6864420666652404
2016-04-29,11.103854410088639
2016-04-30,4.171552531701254
2016-05-01,6.714701607928247
2016-05-02,8.681508123630058
2016-05-03,2.2351639934518985
2016-05-04,4.923252445222415
2016-05-05,4.100098114674276
2016-05-06,1.7681531434816073
2016-05-07,10.139033706563835
2016-05-08,3.8389611651776563
2016-05-09,1.6979204333149478
2016-05-10,5.155393548631315
2016-05-11,1.2658666853539438
2016-05-12,3.4488084075846857
2016-05-13,6.22705333001963
2016-05-14,1.1300596088951573
2016-05-15,7.862985208604029
2016-05-16,5.361469561962165
2016-05-17,8.716112588227254
2016-05-18,8.649104099011488
2016-05-19,3.3501712427338877
2016-05-20,3.4275932446370927
2016-05-21,7.076150952979903
2016-05-22,1.9239362001824953
2016-05-23,1.9361222539396916
2016-05-24,2.9714575237218295
2016-05-25,1.3855137658336987
2016-05-26,1.6790496544197517
2016-05-27,1.7344566580997638
2016-05-28,3.8503172311391607
2016-05-29,3.708297647840072
2016-05-30,9.644476109890716
2016-05-31,3.9061867731387396
2016-06-01,4.639760876482313
2016-06-02,15.14139681545868
2016-06-03,0.3709488321445486
2016-06-04,5.795617978567788
2016-06-05,4.176528197955143
2016-06-06,6.234060063787316
2016-06-07,3.133028542432139
2016-06-08,3.8861237390276906
2016-06-09,11.429141056237544
2016-06-10,7.006776877605839
2016-06-11,4.044448257248622
2016-06-12,2.560973886638051
2016-06-13,1.9173423232727351
2016-06-14,3.3019833543012957
2016-06-15,4.33610029058087
2016-06-16,15.103909910352751
2016-06-17,5.486903340197156
2016-06-18,2.8351850595433628
2016-06-19,0.3734640889861508
2016-06-20,2.4967296708529636
2016-06-21,3.3057259022038714
2016-06-22,5.889303995790066
2016-06-23,3.4073323399989803
2016-06-24,15.57168953181532
2016-06-25,4.101929745720589
2016-06-26,9.869800553403232
2016-06-27,1.029698445222548
2016-06-28,4.722167685329302
2016-06-29,2.52011765673431
2016-06-30,10.057083589533892
2016-07-01,3.594783131625058
2016-07-02,11.64550412635798
2016-07-03,7.788786451817616
2016-07-04,3.2182964877039
2016-07-05,1.8837593685728629
2016-07-06,2.6567049049586293
2016-07-07,3.889838982559791
2016-07-08,7.753532829681361
2016-07-09,4.84695411684003
2016-07-10,8.753859053460232
2016-07-11,12.256691959475752
2016-07-12,5.046084825741012
2016-07-13,2.082169021956481
2016-07-14,6.445453537099356
2016-07-15,16.707957915230498
2016-07-16,9.097382564898634
2016-07-17,6.0950297236956885
2016-07-18,2.335446807880788
2016-07-19,4.21754032444152
2016-07-20,1.1031825048305464
2016-07-21,1.7789832922617568
2016-07-22,6.5417985419753215
2016-07-23,0.8576357960836549
2016-07-24,3.7363997185567746
2016-07-25,1.598007887992104
2016-07-26,1.8636063153021216
2016-07-27,5.116290139496234
2016-07-28,2.6598891103113353
2016-07-29,1.302876397538066
2016-07-30,3.1241480385639337
2016-07-31,1.25654687813104
2016-08-01,11.164866600372106
2016-08-02,8.055012996727289
2016-08-03,8.029975063885946
2016-08-04,2.44223287964498
2016-08-05,6.6975888999566955
2016-08-06,5.686665547501305
2016-08-07,2.607630240665812
2016-08-08,4.615317364541115
2016-08-09,1.0471605570522962
2016-08-10,1.9309984943657028
2016-08-11,4.517285206165958
2016-08-12,3.2761086423964043
2016-08-13,6.279727044645029
2016-08-14,2.6689423068491474
2016-08-15,3.6824305000986444
2016-08-16,4.813257191019147
2016-08-17,2.4789399572813595
2016-08-18,3.6316157745785578
2016-08-19,5.657382667463104
2016-08-20,13.312939295393512
2016-08-21,2.492012218206931
2016-08-22,3.289156959654381
2016-08-23,9.035497194791361
2016-08-24,10.59593674958378
2016-08-25,7.157789872570028
2016-08-26,10.412919802741976
2016-08-27,2.369596540171989
2016-08-28,9.747970189741682
2016-08-29,8.254044658779844
2016-08-30,1.8399113313420365
2016-08-31,3.7261250077389025
2016-09-01,0.5058030969101182
2016-09-02,5.354279428515656
2016-09-03,9.62749509314247
2016-09-04,3.150720108892501
2016-09-05,2.04686308242231
2016-09-06,1.9176992419910024
2016-09-07,4.758488509477988
2016-09-08,7.1126096063998485
2016-09-09,13.499222585473758
2016-09-10,0.45120115326246013
2016-09-11,12.4203218885558
2016-09-12,5.570559199135539
2016-09-13,9.318417505855113
2016-09-14,7.920835988662161
2016-09-15,4.984242551844426
2016-09-16,4.841898366164725
2016-09-17,6.409833928201332
2016-09-18,3.9588975634233345
2016-09-19,4.214275754783283
2016-09-20,7.360334659708126
2016-09-21,2.484096273077256
2016-09-22,9.924457909160175
2016-09-23,9.371794358100754
2016-09-24,3.3031247938833834
2016-09-25,7.411820960934808
2016-09-26,6.760464723002851
2016-09-27,3.0259428516731752
2016-09-28,7.797619686686417
2016-09-29,13.021725085374719
2016-09-30,10.154388099610276
2016-10-01,1.287624393684386
2016-10-02,6.928585686819568
2016-10-03,9.071535315255273
2016-10-04,2.8625970113503705
2016-10-05,9.925722439357225
2016-10-06,2.591949451631575
2016-10-07,3.9267831558389292
2016-10-08,2.680377164005355
2016-10-09,2.3130381652342837
2016-10-10,6.402488632756069
2016-10-11,1.4100996343766912
2016-10-12,4.101944758273409
2016-10-13,6.404823594279884
2016-10-14,2.7129904653201993
2016-10-15,11.093512639255545
2016-10-16,4.362846650128099
2016-10-17,14.399055930439733
2016-10-18,1.2527715212058872
2016-10-19,6.586580685385348
2016-10-20,5.672942281664874
2016-10-21,3.5923672877713058
2016-10-22,5.006954734831779
2016-10-23,7.295810277683667
2016-10-24,8.281528325041785
2016-10-25,4.475154995655281
2016-10-26,6.647563282621183
2016-10-27,2.4735105630094236
2016-10-28,8.392670941288166
2016-10-29,12.560431046710246
2016-10-30,8.83910990502746
2016-10-31,2.6852695515188443
2016-11-01,2.1360372008532282
2016-11-02,20.419052393150718
2016-11-03,12.012532823732897
2016-11-04,8.302448217158467
2016-11-05,13.111739253618943
2016-11-06,4.883705149120026
2016-11-07,8.197303840823723
2016-11-08,11.01535466087661
2016-11-09,3.9573725595140745
2016-11-10,6.92497241944387
2016-11-11,10.206676352916205
2016-11-12,2.0009985986639336
2016-11-13,3.6487205003905263
2016-11-14,10.05266350171017
2016-11-15,5.78708831409008
2016-11-16,5.234767085382645
2016-11-17,4.779328186140573
2016-11-18,10.763267034365327
2016-11-19,2.20480809052545
2016-11-20,3.451203962432622
2016-11-21,1.3979085258949364
2016-11-22,3.8607913703233088
2016-11-23,5.579994339680721
2016-11-24,0.7298979579433993
2016-11-25,2.507385426546749
2016-11-26,5.780614726543841
2016-11-27,6.84739020213845
2016-11-28,15.082722884290645
2016-11-29,7.584542807158744
2016-11-30,4.341725471026901
2016-12-01,5.469385827022588
2016-12-02,5.609621250002733
2016-12-03,3.455762117142326
2016-12-04,5.9632660616430595
2016-12-05,3.319846454044667
2016-12-06,6.181861246056201
2016-12-07,4.775585114057996
2016-12-08,4.19221780883249
2016-12-09,4.28701361474713
2016-12-10,8.473708251826917
2016-12-11,7.9211149739051425
2016-12-12,4.024603562301845
2016-12-13,8.249479342112611
2016-12-14,4.70461448671577
2016-12-15,4.76034732737378
2016-12-16,3.458239378972246
2016-12-17,14.054955341817676
2016-12-18,13.092305704828584
2016-12-19,2.8796641210855562
2016-12-20,3.838598402704843
2016-12-21,6.52893531792609
2016-12-22,7.403209168204699
2016-12-23,2.0396093435672906
2016-12-24,2.3656060103961916
2016-12-25,7.419628852128543
2016-12-26,1.2761366341656535
2016-12-27,2.9008425877986306
2016-12-28,9.126165073684113
2016-12-29,8.840428222973564
2016-12-30,13.550807524492946
2016-12-31,16.581020406532563
2017-01-01,25.85316127495738
2017-01-02,3.749801978607611
2017-01-03,3.0675092953185823
2017-01-04,6.7101963862874
2017-01-05,1.431982362058152
2017-01-06,4.131146628219404
2017-01-07,5.568691824873671
2017-01-08,7.075778362460923
2017-01-09,7.622708876254494
2017-01-10,4.031740919899792
2017-01-11,1.6544451708565329
2017-01-12,2.014121174800491
2017-01-13,0.62602856329005
2017-01-14,3.1604384179415717
2017-01-15,1.398510963011486
2017-01-16,3.344998074291316
2017-01-17,6.662128432279576
2017-01-18,1.6923682849911936
2017-01-19,5.338887288901031
2017-01-20,3.997501058839448
2017-01-21,6.4131586136369965
2017-01-22,7.521911259443865
2017-01-23,3.802246593131591
2017-01-24,5.00864801656401
2017-01-25,4.0099555588645295
2017-01-26,3.4300227030507586
2017-01-27,2.7777920453614326
2017-01-28,7.03889457667686
2017-01-29,11.987396200424406
2017-01-30,11.045373017652064
2017-01-31,1.5415389611232406
2017-02-01,11.839521815458225
2017-02-02,2.247418129799403
2017-02-03,5.570290465907808
2017-02-04,6.31612439620848
2017-02-05,1.172580329620047
2017-02-06,4.353634836515279
2017-02-07,12.33454214826461
2017-02-08,0.38973123818286826
2017-02-09,21.436298352493278
2017-02-10,0.5911627141574471
2017-02-11,6.200545962904307
2017-02-12,1.2335213265809626
2017-02-13,6.9283817850823475
2017-02-14,10.719284106705562
2017-02-15,8.813921592486423
2017-02-16,9.823995638655711
2017-02-17,4.0242557240566015
2017-02-18,12.277152869164999
2017-02-19,18.334867832929966
2017-02-20,5.362064335167232
2017-02-21,3.6665076660907427
2017-02-22,2.5462746759921795
2017-02-23,8.422518275629956
2017-02-24,10.145669718723314
2017-02-25,3.6678276241803305
2017-02-26,14.089181213135591
2017-02-27,7.935559206127815
2017-02-28,5.315940861019318
2017-03-01,6.348797772163309
2017-03-02,2.066919687663516
2017-03-03,8.35563018107327
2017-03-04,2.1961990425308815
2017-03-05,3.290636763708931
2017-03-06,4.723098341476598
2017-03-07,16.46691147657985
2017-03-08,5.980321863673421
2017-03-09,2.3994492489268664
2017-03-10,6.366199073539027
2017-03-11,7.602429746221956
2017-03-12,11.29774995827475
2017-03-13,4.906527407704674
2017-03-14,2.7300971232661544
2017-03-15,19.371001892909916
2017-03-16,6.3763789398746455
2017-03-17,2.412880900369721
2017-03-18,4.873181271580223
2017-03-19,3.2920388793030266
2017-03-20,11.761624092227223
2017-03-21,7.550923518568878
2017-03-22,3.883621180509481
2017-03-23,10.149827130010907
2017-03-24,4.572944485142284
2017-03-25,4.786789897798457
2017-03-26,2.6646847634955493
2017-03-27,2.646127623871824
2017-03-28,18.534390677636225
2017-03-29,9.823845525533564
2017-03-30,0.7534653822688531
2017-03-31,2.1478514149907664
2017-04-01,1.7531457669171298
2017-04-02,5.235619204108456
2017-04-03,3.5590439561472977
2017-04-04,13.364511329639537
2017-04-05,3.8387081036460087
2017-04-06,17.304621932658424
2017-04-07,4.682478439565073
2017-04-08,19.796176583234036
2017-04-09,4.256572846540916
2017-04-10,4.323343464340173
2017-04-11,9.674714444316105
2017-04-12,8.720999978747379
2017-04-13,1.4778218588217702
2017-04-14,5.331922178984284
2017-04-15,3.5320206733576285
2017-04-16,3.3347066514762274
2017-04-17,5.312441887423844
2017-04-18,3.9649511065971375
2017-04-19,5.742827323396624
2017-04-20,2.0590610837141687
2017-04-21,1.145626992404344
2017-04-22,9.932670590936427
2017-04-23,11.001481137408822
2017-04-24,9.510275185447494
2017-04-25,5.134154906954361
2017-04-26,3.7233532118766037
2017-04-27,2.9671077120856992
2017-04-28,2.5100185458052398
2017-04-29,4.686503251891619
2017-04-30,10.817618377802903
2017-05-01,2.756248302795212
2017-05-02,10.830314798795502
2017-05-03,1.2110618383055716
2017-05-04,5.9670825955467075
2017-05-05,6.906744505497512
2017-05-06,3.241536351374835
2017-05-07,1.9353346437211651
2017-05-08,9.045053876024744
2017-05-09,5.164023802307004
2017-05-10,23.741411201619865
2017-05-11,10.930161988497463
2017-05-12,10.989442688803756
2017-05-13,0.2772600648368536
2017-05-14,2.8043942940344926
2017-05-15,1.7235145328135186
2017-05-16,0.5830390595051897
2017-05-17,4.853036294563522
2017-05-18,8.888684965208036
2017-05-19,2.1199575313113113
2017-05-20,0.6292957587966423
2017-05-21,2.287091599280538
2017-05-22,4.406465442545972
2017-05-23,4.15328104225824
2017-05-24,5.040954678922441
2017-05-25,6.80326704252002
2017-05-26,4.946076935119782
2017-05-27,9.235527938574288
2017-05-28,2.157125359265291
2017-05-29,4.015430825354775
2017-05-30,7.625260333826841
2017-05-31,6.170034513374944
2017-06-01,15.98543380435623
2017-06-02,2.2422243093165504
2017-06-03,7.723618666207983
2017-06-04,2.9352683610822856
2017-06-05,2.661539792689762
2017-06-06,10.486173689594395
2017-06-07,4.903077742490443
2017-06-08,6.092667199550911
2017-06-09,3.133017898376738
2017-06-10,3.2897752888664127
2017-06-11,1.1213702576166278
2017-06-12,5.738942941777951
2017-06-13,1.96526427294327
2017-06-14,4.471000923428803
2017-06-15,9.228602301849355
2017-06-16,0.8025978702055967
2017-06-17,27.85514389202981
2017-06-18,2.613393717614758
2017-06-19,4.572836481296252
2017-06-20,6.087133901498313
2017-06-21,2.5363588684779943
2017-06-22,3.389404906024245
2017-06-23,10.720708034666108
2017-06-24,8.542410267914054
2017-06-25,4.084019823804848
2017-06-26,4.992920591285096
2017-06-27,5.561979390434622
2017-06-28,7.484444113038016
2017-06-29,7.870009268346761
2017-06-30,7.723329826557589
2017-07-01,3.5741539841072987
2017-07-02,5.428824860238057
