date,inflow_cumecs,upstream_outflow,rainfall_mm,temperature_c,reservoir_level,inflow_lag1,inflow_lag3,inflow_lag7,rain_lag1,rain_lag3,rain_3day,rain_5day,inflow_ma3,inflow_ma7,month,dayofyear,month_sin,month_cos,day_sin,day_cos
2015-01-24,93.01007255146172,83.7951828066628,3.916278481960483,22.764523333040472,502.02269265619947,152.70112818751696,208.62595075686212,109.48675518662304,10.662291428917836,1.2971368261993577,19.171334605386132,24.458873543574033,128.89338290650576,137.86612595799005,1,24,0.49999999999999994,0.8660254037844387,0.401487989205973,0.9158642882672872
2015-01-25,128.2246910189927,147.35802792410357,12.235332095058082,20.31369338562681,501.9812130340597,93.01007255146172,140.9689479805386,162.56989330381094,3.916278481960483,4.592764694507812,26.8139020059364,32.70380352664357,124.64529725265713,132.9596684887303,1,25,0.49999999999999994,0.8660254037844387,0.4171936026123168,0.9088176373395029
2015-01-26,154.43690358839464,133.980714161763,4.915825999914924,21.01704370715481,502.2780796892925,128.2246910189927,152.70112818751696,113.67903697915156,12.235332095058082,10.662291428917836,21.06743657693349,36.322492700359135,125.22388905294969,138.78222086147932,1,26,0.49999999999999994,0.8660254037844387,0.4327755925504312,0.901501684131884
2015-01-27,103.96025690310788,85.3985602046664,8.269716667397057,23.437609133651726,502.2452567493881,154.43690358839464,93.01007255146172,93.50785194658836,4.915825999914924,3.916278481960483,25.42087476237006,39.999444673248384,128.87395050349838,140.27542156955352,1,27,0.49999999999999994,0.8660254037844387,0.4482293417404106,0.893918596519257
2015-01-28,165.02792073382687,179.3830388270609,5.8944071100839,25.313536442380432,502.04520061653744,103.96025690310788,128.2246910189927,208.62595075686212,8.269716667397057,12.235332095058082,19.079949777395882,35.23156035441445,141.1416937417765,134.04713156626278,1,28,0.49999999999999994,0.8660254037844387,0.4635502709028509,0.886070621534138
2015-01-29,125.9744524032478,124.73867906559272,11.837185161784843,22.511222101279905,502.5604677126963,165.02792073382687,154.43690358839464,140.9689479805386,5.8944071100839,4.915825999914924,26.0013089392658,43.15246703423881,131.6542100133942,131.90506076950695,1,29,0.49999999999999994,0.8660254037844387,0.47873384011578846,0.8779600847008882
2015-01-30,138.33225000826894,157.64885583799503,18.7393498657764,24.091010915702785,502.5046689883381,125.9744524032478,103.96025690310788,152.70112818751696,11.837185161784843,8.269716667397057,36.47094213764514,49.656484804957124,143.11154104844786,129.85236388675722,1,30,0.49999999999999994,0.8660254037844387,0.49377555015997715,0.869589389346611
2015-01-31,125.93173551082413,120.0581353540012,3.3923664711387014,27.06675920287097,502.9515632483141,138.33225000826894,165.02792073382687,93.01007255146172,18.7393498657764,5.8944071100839,33.96890149869995,48.1330252761809,130.07947930744697,134.55545859523755,1,31,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943
2015-02-01,224.0911273803575,194.35679734935349,5.6404073940430415,21.328406567897595,501.8179298371455,125.93173551082413,125.9744524032478,128.2246910189927,3.3923664711387014,11.837185161784843,27.772123730958143,45.50371600282689,162.78503763315018,148.25066378971823,2,32,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093
2015-02-02,149.46011101048265,169.5739859845454,10.946503894977482,25.6262232856574,502.6302809027277,224.0911273803575,138.33225000826894,154.43690358839464,5.6404073940430415,18.7393498657764,19.979277760159224,50.55581278772047,166.4943246338881,147.5396934214451,2,33,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828
2015-02-03,107.69156284176398,109.79842470949772,6.048508942830336,22.440759613295786,502.3987533609911,149.46011101048265,125.93173551082413,103.96025690310788,10.946503894977482,3.3923664711387014,22.63542023185086,44.767136568765956,160.41426707753473,148.0727371269674,2,34,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699
2015-02-04,182.90179648412757,160.1631373134756,0.774399088336792,23.12736213026161,502.55379143892105,107.69156284176398,224.0911273803575,165.02792073382687,6.048508942830336,5.6404073940430415,17.76941192614461,26.80218579132635,146.68449011212473,150.62614794843893,2,35,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542
2015-02-05,101.1662540011591,110.08442343267409,3.965780538246296,24.860326629134736,503.05604855207065,182.90179648412757,149.46011101048265,125.9744524032478,0.774399088336792,10.946503894977482,10.788688569413424,27.375599858433947,130.58653777568358,147.08211960528342,2,36,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178
2015-02-06,158.3545438001902,159.05850186137624,6.010340914124933,21.077670810827865,502.3281956393957,101.1662540011591,107.69156284176398,138.33225000826894,3.965780538246296,6.048508942830336,10.75052054070802,27.745533378515837,147.47419809515895,149.94244728984359,2,37,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213
2015-02-07,71.61319504480898,74.60126942196166,14.064321260442934,23.447398439774386,503.025485425012,158.3545438001902,182.90179648412757,125.93173551082413,6.010340914124933,0.774399088336792,24.040442712814162,30.863350743981293,110.3779976153861,142.18265579469858,2,38,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474
2015-02-08,96.87255804406276,95.35740684338188,5.411817224075449,21.10282529523162,503.0531385487849,71.61319504480898,101.1662540011591,224.0911273803575,14.064321260442934,3.965780538246296,25.486479398643315,30.226659025226404,108.94676562968732,124.00857446094219,2,39,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629
2015-02-09,157.87444943476493,178.63234937257644,2.307495171341054,25.38535168074291,502.6888143337599,96.87255804406276,158.3545438001902,149.46011101048265,5.411817224075449,6.010340914124933,21.783633655859436,31.759755108230667,108.78673417454554,125.21062280726822,2,40,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642
2015-02-10,179.53866319981643,203.2063629655108,6.116670261441565,24.078004675142743,503.2389345707528,157.87444943476493,71.61319504480898,107.69156284176398,2.307495171341054,14.064321260442934,13.835982656858068,33.910644831425934,144.76189022621472,135.47449428699,2,41,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747
2015-02-11,156.8547312475988,169.99218219700498,13.125986941385731,26.112436295021936,502.9370553890725,179.53866319981643,96.87255804406276,182.90179648412757,6.116670261441565,5.411817224075449,21.55015237416835,41.026290858686735,164.75594796072673,131.7534849674859,2,42,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686
2015-02-12,145.37406870447035,122.42830579524797,2.9564398624217083,23.12632504680605,504.1856818680347,156.8547312475988,157.87444943476493,101.1662540011591,13.125986941385731,2.307495171341054,22.199097065249006,29.918409460665504,160.58915438396187,138.0688870679589,2,43,0.8660254037844386,0.5000000000000001,0.6744436188329455,0.7383263540031065
2015-02-13,137.95585217642844,156.6546014893283,3.290140557504589,22.316772760422,503.8515079835513,145.37406870447035,179.53866319981643,158.3545438001902,2.9564398624217083,6.116670261441565,19.37256736131203,27.79673279409465,146.72821737616587,135.1547882645644,2,44,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656
2015-02-14,90.8591203853029,97.07435597957854,2.9960309831636733,21.9479065559411,503.4606605398775,137.95585217642844,156.8547312475988,71.61319504480898,3.290140557504589,13.125986941385731,9.24261140308997,28.485268605917266,124.72968042206723,137.90420617034923,2,45,0.8660254037844386,0.5000000000000001,0.699458327051647,0.7146733860429609
2015-02-15,121.20623166421166,130.75845434747774,1.4840888587330603,24.325730716004117,503.3230759901816,90.8591203853029,145.37406870447035,96.87255804406276,2.9960309831636733,2.9564398624217083,7.770260399401322,23.85268720320876,116.673734741981,141.38044525894193,2,46,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.7025274741691571
2015-02-16,131.5744491616085,124.36326624178898,5.229807393173268,25.920464528523624,503.7583796402501,121.20623166421166,137.95585217642844,157.87444943476493,1.4840888587330603,3.290140557504589,9.709927235070001,15.9565076549963,114.5466004037077,137.62330236277674,2,47,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719
2015-02-17,192.2848890487566,221.4567799984013,4.772500209218782,22.726727086054414,503.9236811865277,131.5744491616085,90.8591203853029,179.53866319981643,5.229807393173268,2.9960309831636733,11.48639646112511,17.772568001793374,148.35518995819226,139.4441917697682,2,48,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889
2015-02-18,163.74473158273847,178.50609645747002,0.881055174929703,28.609483198179667,503.7773646394949,192.2848890487566,121.20623166421166,156.8547312475988,4.772500209218782,1.4840888587330603,10.883362777321754,15.363482619218486,162.53468993103453,140.428477531931,2,49,0.8660254037844386,0.5000000000000001,0.7469720876965552,0.6648553979642865
2015-02-19,79.47839378549064,67.16211880251228,2.473910945167596,24.960013607080107,503.32726542051705,163.74473158273847,131.5744491616085,145.37406870447035,0.881055174929703,5.229807393173268,8.12746632931608,14.841362581222409,145.16933813899524,131.01480968636247,2,50,0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126
2015-02-20,162.9633587757918,156.9518382693609,5.7631866107937455,24.096292108755605,503.70615710678993,79.47839378549064,192.2848890487566,137.95585217642844,2.473910945167596,4.772500209218782,9.118152730891044,19.120460333283095,135.39549471467365,134.58731062912867,2,51,0.8660254037844386,0.5000000000000001,0.7694148268839378,0.6387494220515272
2015-02-21,134.59670878334734,155.39891880668873,8.13242562368245,25.15065693258972,503.8767433944757,162.9633587757918,163.74473158273847,90.8591203853029,5.7631866107937455,0.881055174929703,16.369523179643792,22.023078563792275,125.67948711487661,140.835537543135,2,52,0.8660254037844386,0.5000000000000001,0.7802958510707755,0.6254105729852463
2015-02-22,122.92311998776164,100.65912232051872,9.730912534584098,24.47094113768725,504.016055854876,134.59670878334734,79.47839378549064,121.20623166421166,8.13242562368245,2.473910945167596,23.626524769060293,26.98149088915759,140.16106251563357,141.08080730364216,2,53,0.8660254037844386,0.5000000000000001,0.7909456567567772,0.6118864012687243
2015-02-23,174.46705155363472,206.66785042035204,8.600366753366242,24.5620152466869,504.07854441880687,122.92311998776164,162.9633587757918,131.5744491616085,9.730912534584098,5.7631866107937455,26.46370491163279,34.70080246759413,143.99562677491457,147.20832193107444,2,54,0.8660254037844386,0.5000000000000001,0.8013610881746766,0.5981809144059165
2015-02-24,191.23998089983803,204.94519935719768,4.993364049276184,24.72602762659025,504.2976152273182,174.46705155363472,134.59670878334734,192.2848890487566,8.600366753366242,8.13242562368245,23.324643337226522,37.220255571702715,162.8767174804115,147.0590493383718,2,55,0.8660254037844386,0.5000000000000001,0.8115390590073611,0.5842981736283684
2015-02-25,187.25120476464795,197.09132880099023,1.241468603965534,29.53717244898733,504.592868071581,191.23998089983803,122.92311998776164,163.74473158273847,4.993364049276184,9.730912534584098,14.835199406607959,32.698537564874506,184.31941240604024,150.41711693578745,2,56,0.8660254037844386,0.5000000000000001,0.8214765533024142,0.5702422926917871
2015-02-26,116.43129907109446,105.74566554031809,4.17732100920826,25.45284836831041,504.5109024440368,187.25120476464795,174.46705155363472,79.47839378549064,1.241468603965534,8.600366753366242,10.412153662449978,28.74343295040032,164.9741615785268,155.69610340515942,2,57,0.8660254037844386,0.5000000000000001,0.8311706263658079,0.5560174366570446
2015-02-27,137.63150496595142,123.80183929569873,0.2873200494431815,24.244091598709858,504.390486577149,116.43129907109446,191.23998089983803,162.9633587757918,4.17732100920826,4.993364049276184,5.706109662616975,19.2998404652594,147.10466960056462,152.0772671466108,2,58,0.8660254037844386,0.5000000000000001,0.8406184056344782,0.5416278206559814
2015-02-28,163.25053725614256,192.11703398814532,5.783866180720974,24.259606162132965,503.6985290417341,137.63150496595142,187.25120476464795,134.59670878334734,0.2873200494431815,1.241468603965534,10.248507239372415,16.483339892614133,139.1044470977295,156.17067121415295,2,59,0.8660254037844386,0.5000000000000001,0.8498170915275278,0.5270777086423722
2015-03-01,189.0218050848944,173.76944315048965,2.8692825985285038,27.28430630450049,504.7221562671151,163.25053725614256,116.43129907109446,122.92311998776164,5.783866180720974,4.17732100920826,8.940468828692659,14.359258441866452,163.30128243566278,165.61334051374337,3,60,1.0,6.123233995736766e-17,0.8587639582758029,0.5123714121284237
2015-03-02,130.8330304861884,145.25110764008568,0.5218289241488496,25.24700058188865,504.6198925653625,189.0218050848944,137.63150496595142,174.46705155363472,2.8692825985285038,0.2873200494431815,9.174977703398326,13.639618762049768,161.0351242757418,159.3799089326796,3,61,1.0,6.123233995736766e-17,0.8674563547295969,0.49751328890718066
2015-03-03,142.5736409334473,136.47843518703274,6.590702767203038,27.62242796634942,504.2335340356445,130.8330304861884,163.25053725614256,191.23998089983803,0.5218289241488496,5.783866180720974,9.981814289880392,16.05300052004455,154.14282550151003,152.42757465176666,3,62,1.0,6.123233995736766e-17,0.8758917051442429,0.48250774176121847
2015-03-04,105.74660103975889,90.48753869838008,13.02050817008694,27.970344064933567,504.3899432826462,142.5736409334473,189.0218050848944,187.25120476464795,6.590702767203038,2.8692825985285038,20.133039861438828,28.786188640688305,126.38442415313153,140.78405983392534,3,63,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
2015-03-05,102.15173503677318,82.15922252982513,1.053792046182488,24.88263036533139,504.4451812925415,105.74660103975889,130.8330304861884,116.43129907109446,13.02050817008694,0.5218289241488496,20.665002983472466,24.056114506149818,116.82399233665978,138.7441221147366,3,64,1.0,6.123233995736766e-17,0.8919813464595485,0.45207220393230435
2015-03-06,182.50103289576796,185.7318367831677,6.988048372696769,25.37862882598227,504.2834132117997,102.15173503677318,142.5736409334473,137.63150496595142,1.053792046182488,6.590702767203038,21.062348588966195,28.174880280318085,130.13312299076668,145.15405467613894,3,65,1.0,6.123233995736766e-17,0.8996308696522433,0.43665123195606403
2015-03-07,204.2496011428329,243.120654711164,3.625947192599952,27.016657724374035,503.7976018486604,182.50103289576796,105.74660103975889,163.25053725614256,6.988048372696769,13.02050817008694,11.66778761147921,31.278998548769188,162.967456358458,151.01106380280902,3,66,1.0,6.123233995736766e-17,0.9070138128026359,0.4211008707960896
2015-03-08,147.11959513678664,139.41854306284714,2.590306316074838,25.73018169825878,504.08714108363085,204.2496011428329,102.15173503677318,189.0218050848944,3.625947192599952,1.053792046182488,13.204301881371558,27.278602097640984,177.9567430584625,145.02503381022217,3,67,1.0,6.123233995736766e-17,0.9141279881853337,0.40542572835999735
2015-03-09,190.14131591568096,179.27986090071715,2.595441850950868,24.818456033849376,504.20675572487113,147.11959513678664,182.50103289576796,130.8330304861884,2.590306316074838,6.988048372696769,8.811695359625658,16.853535778504913,180.50350406510017,153.4976460144354,3,68,1.0,6.123233995736766e-17,0.9209712877166346,0.38963044953078796
2015-03-10,164.46544100190536,154.2088246713913,3.6252304570354927,24.010335365576747,503.81647457093385,190.14131591568096,204.2496011428329,142.5736409334473,2.595441850950868,3.625947192599952,8.8109786240612,19.42497418935792,167.24211735145767,156.62504602421512,3,69,1.0,6.123233995736766e-17,0.9275416835791966,0.37371971479046906
2015-03-11,124.19520981579502,125.2157882895944,3.6142895914534297,27.839227477410184,504.191185439451,164.46544100190536,147.11959513678664,105.74660103975889,3.6252304570354927,2.590306316074838,9.83496189943979,16.05121540811458,159.6006555777938,159.26056156364888,3,70,1.0,6.123233995736766e-17,0.9338372288229252,0.35769823883312546
2015-03-12,164.45582422033655,160.55262201966954,4.841094263934722,25.368856601361657,505.1244846514629,124.19520981579502,190.14131591568096,102.15173503677318,3.6142895914534297,2.595441850950868,12.080614312423645,17.266362479449352,151.03882501267898,168.16114573272935,3,71,1.0,6.123233995736766e-17,0.9398560579418954,0.3415707691678556
2015-03-13,211.5214626586388,243.6655016709223,2.369370527269494,28.325573196104685,504.8925034438101,164.45582422033655,164.46544100190536,182.50103289576796,4.841094263934722,3.6252304570354927,10.824754382657646,17.045426690644007,166.72416556492348,172.30692141313946,3,72,1.0,6.123233995736766e-17,0.9455963874271426,0.3253420847119801
2015-03-14,148.56695843560195,148.8950413294081,2.8296074158986624,25.8350834054554,504.3384827497075,211.5214626586388,124.19520981579502,204.2496011428329,2.369370527269494,3.6142895914534297,10.040072207102877,17.2795922555918,174.84808177152578,164.35225816924932,3,73,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745
2015-03-15,212.58574623256024,213.2454285607476,7.461644328379837,27.67744809869872,504.47892871853895,148.56695843560195,164.45582422033655,147.11959513678664,2.8296074158986624,4.841094263934722,12.660622271547993,21.116006126936146,190.89138910893368,173.70456546864557,3,74,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836
2015-03-16,45.21019583641022,38.67047942733328,2.1790887545764663,30.85540129940184,505.27182580304265,212.58574623256024,211.5214626586388,190.14131591568096,7.461644328379837,2.369370527269494,12.470340498854966,19.68080529005918,135.4543001681908,153.00011974303544,3,75,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883
2015-03-17,182.87610017500896,218.1887100317952,6.063982804799307,28.93602551808516,505.286458535632,45.21019583641022,148.56695843560195,164.46544100190536,2.1790887545764663,2.8296074158986624,15.704715887755611,20.903693830923764,146.89068074799314,155.63021391062168,3,76,1.0,6.123233995736766e-17,0.9657399376548549,0.2595117970697999
2015-03-18,153.48188272952686,138.1320301523777,3.780991902726623,27.52844382718365,504.8557239813685,182.87610017500896,212.58574623256024,124.19520981579502,6.063982804799307,7.461644328379837,12.024063462102397,22.315315206380898,127.18939291364869,159.81402432686906,3,77,1.0,6.123233995736766e-17,0.9700639218515071,0.2428497220959356
2015-03-19,138.0397059813653,114.48262650578047,3.1720673396792125,24.69495733987508,505.31935598540525,153.48188272952686,45.21019583641022,164.45582422033655,3.780991902726623,2.1790887545764663,13.017042047205145,22.657775130161447,158.13256296196707,156.04029314987318,3,78,1.0,6.123233995736766e-17,0.9741004551724205,0.22611568550828828
2015-03-20,153.6704310614201,163.69873282384972,15.852952006183376,32.7515728639605,504.5633080093453,138.0397059813653,182.87610017500896,211.5214626586388,3.1720673396792125,6.063982804799307,22.80601124858921,31.049082807964986,148.3973399241041,147.7758600645562,3,79,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
2015-03-21,70.49724341596429,73.18646990022269,1.519154912710368,32.785506350560574,504.9794048792597,153.6704310614201,153.48188272952686,148.56695843560195,15.852952006183376,3.780991902726623,20.54417425857296,30.389148966098887,120.7357934862499,136.62304363317944,3,80,1.0,6.123233995736766e-17,0.9813064702716093,0.19245158197082998
2015-03-22,141.2131244864995,136.42010555612234,13.62127655509764,25.915806769994337,504.3160648959357,70.49724341596429,138.0397059813653,212.58574623256024,1.519154912710368,3.1720673396792125,30.993383473991386,37.946442716397215,121.79359965462798,126.42695481231361,3,81,1.0,6.123233995736766e-17,0.9844738167520922,0.1755314904214282
2015-03-23,164.28450286046984,159.17145879023124,8.970733430292116,26.17062976890052,504.775969396116,141.2131244864995,153.6704310614201,45.21019583641022,13.62127655509764,15.852952006183376,24.111164898100125,43.13618424396272,125.33162358764457,143.43757010146498,3,82,1.0,6.123233995736766e-17,0.9873494423939864,0.15855938510313475
2015-03-24,209.11576178966064,232.9603053930095,2.934722973432754,30.90901535399835,504.9473634896867,164.28450286046984,70.49724341596429,182.87610017500896,8.970733430292116,1.519154912710368,25.526732958822514,42.898839877716256,171.5377963788767,147.18609318927238,3,83,1.0,6.123233995736766e-17,0.989932495087353,0.141540295217043
2015-03-25,129.2691912690541,113.5351988979685,9.149703158171796,27.371433728359936,504.2750836504376,209.11576178966064,141.2131244864995,153.48188272952686,2.934722973432754,13.62127655509764,21.055159561896666,36.19559102970467,167.55648530639488,143.72713726634768,3,84,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915
2015-03-26,117.66025588427247,132.7326908662098,0.1362392693573724,25.63513230226584,505.1978630695975,129.2691912690541,164.28450286046984,138.0397059813653,9.149703158171796,8.970733430292116,12.220665400961922,34.81267538635168,152.01506964766241,140.81578725247726,3,85,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309
2015-03-27,129.92971825661854,137.66038649656448,2.697754784231205,25.295529329406826,505.2747383582844,117.66025588427247,209.11576178966064,153.6704310614201,0.1362392693573724,2.934722973432754,11.983697211760374,23.88915361548524,125.61972180331504,137.42425685179134,3,86,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117
2015-03-28,186.61608470808292,180.5674672839728,2.2071016050756582,31.193202926389795,505.38367511724095,129.92971825661854,129.2691912690541,70.49724341596429,2.697754784231205,9.149703158171796,5.041095658664236,17.125521790268785,144.735352949658,154.01266275066544,3,87,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777
2015-03-29,163.15004438638738,160.4109911594674,6.647746511969978,25.77549628687041,505.92002219401854,186.61608470808292,117.66025588427247,141.2131244864995,2.2071016050756582,0.1362392693573724,11.552602901276842,20.83854532880601,159.89861578369627,157.1465084506494,3,88,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484
2015-03-30,128.80959184931845,116.27112228221814,8.244980102152638,31.41267696291284,505.1586291838483,163.15004438638738,129.92971825661854,164.28450286046984,6.647746511969978,2.697754784231205,17.099828219198276,19.933822272786852,159.52524031459626,152.07866402048492,3,89,1.0,6.123233995736766e-17,0.9992500112396835,0.03872228089217446
2015-03-31,170.53069732453423,187.7279905086641,6.569692491623239,28.76756074651976,504.9704527016835,128.80959184931845,186.61608470808292,209.11576178966064,8.244980102152638,2.2071016050756582,21.462419105745855,26.36727549505272,154.16344452008002,146.5665119540383,3,90,1.0,6.123233995736766e-17,0.9997685019798909,0.021516097436222254
2015-04-01,153.8831019739216,154.6755840871414,5.496968593183083,26.359452307707755,504.3579162296514,170.53069732453423,163.15004438638738,129.2691912690541,6.569692491623239,6.647746511969978,20.31164118695896,29.1664893040046,151.0744637159248,150.08278491187653,4,91,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289
2015-04-02,188.7457996213156,175.2206185904328,9.57212039393328,35.278160853508496,505.1567143717932,153.8831019739216,128.80959184931845,117.66025588427247,5.496968593183083,8.244980102152638,21.638781478739602,36.53150809286222,171.05319963992383,160.23786258859695,4,92,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882
2015-04-03,121.9178762449059,126.60196669556686,8.653057164587942,27.27174262414352,505.223410537129,188.7457996213156,170.53069732453423,129.92971825661854,9.57212039393328,6.569692491623239,23.722146151704305,38.53681874548018,154.8489259467144,159.09331372978087,4,93,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
