date,temperature_c
2015-03-29,25.77549628687041
2015-03-30,31.41267696291284
2015-03-31,28.767560746519756
2015-04-01,26.359452307707755
2015-04-02,35.278160853508496
2015-04-03,27.271742624143517
2015-04-04,27.405655534422163
2015-04-05,29.99514861218184
2015-04-06,25.077168911016223
2015-04-07,27.362261890591242
2015-04-08,31.321663085378848
2015-04-09,31.840139783441835
2015-04-10,31.194399261018724
2015-04-11,31.462992288914986
2015-04-12,29.579302181525247
2015-04-13,27.48265300666633
2015-04-14,28.771463878447246
2015-04-15,31.04974582967154
2015-04-16,30.65485318160788
2015-04-17,35.085892748317235
2015-04-18,29.24885268719648
2015-04-19,30.68976122043778
2015-04-20,26.010665097724804
2015-04-21,25.58272319474106
2015-04-22,30.263389582765523
2015-04-23,28.5691085584588
2015-04-24,27.133026208472728
2015-04-25,27.846247627557172
2015-04-26,28.166044542459975
2015-04-27,27.6572673909983
2015-04-28,28.39193554880108
2015-04-29,26.10654724882324
2015-04-30,28.847410196028
2015-05-01,24.76702430635919
2015-05-02,30.29205489871813
2015-05-03,30.97472318481226
2015-05-04,31.22122267762145
2015-05-05,31.517843616340777
2015-05-06,28.526386636377577
2015-05-07,32.47198882972193
2015-05-08,28.316106901789293
2015-05-09,31.5590315591861
2015-05-10,30.611963484985807
2015-05-11,30.611702395514243
2015-05-12,30.589509686548652
2015-05-13,29.41289174848902
2015-05-14,29.769670310248024
2015-05-15,31.614054599002316
2015-05-16,30.8377876457267
2015-05-17,34.406005395501836
2015-05-18,28.51463484642449
2015-05-19,26.47198717821566
2015-05-20,30.147538682534748
2015-05-21,29.761145577968403
2015-05-22,28.385068105859446
2015-05-23,31.153079437719175
2015-05-24,26.981743012652466
2015-05-25,30.214930937603
2015-05-26,29.432398202898444
2015-05-27,31.364188902798677
2015-05-28,29.44331607360125
2015-05-29,29.555616136209807
2015-05-30,30.553844432267436
2015-05-31,28.83633299538252
2015-06-01,32.725297103412515
2015-06-02,30.762620909503145
2015-06-03,29.590967137202185
2015-06-04,31.367001494327376
2015-06-05,31.2461943725352
2015-06-06,31.68297153922143
2015-06-07,30.08930525224567
2015-06-08,31.421733740247724
2015-06-09,25.961274987689112
2015-06-10,29.50379826970186
2015-06-11,28.511978799977694
2015-06-12,33.850062353461375
2015-06-13,32.403216440256124
2015-06-14,29.039618089774695
2015-06-15,30.10441693857294
2015-06-16,31.926712070395826
2015-06-17,26.456241546209704
2015-06-18,31.026328123210348
2015-06-19,29.584024482489546
2015-06-20,28.772163605249446
2015-06-21,27.682956319915604
2015-06-22,28.608230344094803
2015-06-23,28.483713001904324
2015-06-24,29.964940832823626
2015-06-25,35.16272798836377
2015-06-26,31.214935808582148
2015-06-27,29.666468705537774
2015-06-28,29.855049096082777
2015-06-29,28.44346927087946
2015-06-30,32.042881732461744
2015-07-01,29.589132323823964
2015-07-02,30.111027646967774
2015-07-03,32.810692645383476
2015-07-04,28.976200491590713
2015-07-05,30.779218175626635
2015-07-06,26.931639867813097
2015-07-07,28.499616170247403
2015-07-08,27.48226775937142
2015-07-09,28.42906838226453
2015-07-10,30.81378952274901
2015-07-11,32.169199107480935
2015-07-12,27.906611052830648
2015-07-13,29.918993264536056
2015-07-14,26.56991546218186
2015-07-15,28.013588793984287
2015-07-16,28.23995583366045
2015-07-17,26.275892801528673
2015-07-18,28.26912131971235
2015-07-19,29.40806695271291
2015-07-20,30.222780319254756
2015-07-21,29.409665561977786
2015-07-22,30.082697928977115
2015-07-23,34.2319317116456
2015-07-24,29.9640779344519
2015-07-25,29.686699390246982
2015-07-26,31.69400661172988
2015-07-27,27.27866563469417
2015-07-28,27.112199997317013
2015-07-29,27.219566844658125
2015-07-30,27.273817355167434
2015-07-31,30.210533858995376
2015-08-01,26.929472673333823
2015-08-02,29.027785572533933
2015-08-03,27.058059625773847
2015-08-04,28.373585677524286
2015-08-05,29.80132641526704
2015-08-06,28.969503471277058
2015-08-07,27.836854228889234
2015-08-08,27.605308704591927
2015-08-09,25.520518897053687
2015-08-10,29.31579758415207
2015-08-11,27.914419264684195
2015-08-12,32.05023374345329
2015-08-13,28.7751838367428
2015-08-14,29.16610050845797
2015-08-15,27.04355025787448
2015-08-16,26.67210413785788
2015-08-17,25.967203332975235
2015-08-18,28.186209927317336
2015-08-19,25.30133351099624
2015-08-20,24.414354628047064
2015-08-21,24.778169587389083
2015-08-22,29.146616840715737
2015-08-23,26.92855492798508
2015-08-24,25.26270933420927
2015-08-25,26.3874768877358
2015-08-26,24.827682173380037
2015-08-27,26.121648320759984
2015-08-28,24.43568936056378
2015-08-29,24.94628494800853
2015-08-30,30.66657769650624
2015-08-31,24.869192641956886
2015-09-01,28.428786857506186
2015-09-02,25.35951719398137
2015-09-03,29.985277096865765
2015-09-04,25.56551083660315
2015-09-05,24.4819047393492
2015-09-06,24.697441427987002
2015-09-07,23.170536350548055
2015-09-08,25.68873039837728
2015-09-09,25.397138908648973
2015-09-10,23.591446827553483
2015-09-11,24.565530338230417
2015-09-12,25.562595144866524
2015-09-13,20.256174248750902
2015-09-14,24.49892484480228
2015-09-15,24.24459026705625
2015-09-16,24.76543275527667
2015-09-17,28.608335476307687
2015-09-18,23.032436972647584
2015-09-19,24.56883411676029
2015-09-20,23.63552251848179
2015-09-21,26.63118264676835
2015-09-22,26.30061289594255
2015-09-23,23.30285765004246
2015-09-24,22.919092505734472
2015-09-25,22.802623185278737
2015-09-26,23.4647307877338
2015-09-27,27.26866168537618
2015-09-28,24.326869163605455
2015-09-29,21.375932410270337
2015-09-30,23.90990580894283
2015-10-01,25.633519203610803
2015-10-02,25.926233696523774
2015-10-03,22.147652073126014
2015-10-04,24.24197605800778
2015-10-05,19.782588335331262
2015-10-06,20.346120683116048
2015-10-07,19.930669534241662
2015-10-08,22.068467630073318
2015-10-09,22.270072377708157
2015-10-10,24.697039615790118
2015-10-11,23.832413324613167
2015-10-12,23.356094493316437
2015-10-13,21.177022840518347
2015-10-14,22.131877210389028
2015-10-15,23.773120439139237
2015-10-16,19.825240061315963
2015-10-17,23.94866765979494
2015-10-18,25.695918871134264
2015-10-19,19.088719345776315
2015-10-20,23.28908620260903
2015-10-21,16.171255673551464
2015-10-22,19.00941705454448
2015-10-23,22.15986193446013
2015-10-24,22.204339536421074
2015-10-25,22.214086934903584
2015-10-26,22.235699104885025
2015-10-27,20.985315069884738
2015-10-28,19.619465478057847
2015-10-29,22.980698652004133
2015-10-30,20.014860697218754
2015-10-31,18.75419979739525
2015-11-01,23.596377327895237
2015-11-02,19.254323505628843
2015-11-03,17.46887542791461
2015-11-04,20.778082562257318
2015-11-05,17.79990554549939
2015-11-06,20.61504481287032
2015-11-07,21.791942697748176
2015-11-08,23.723241366477815
2015-11-09,17.12354977969635
2015-11-10,21.625784082970405
2015-11-11,23.928408112613184
2015-11-12,19.090707495649433
2015-11-13,19.562577285587743
2015-11-14,17.729153299224457
2015-11-15,18.75959096527169
2015-11-16,17.553431869731433
2015-11-17,16.77610085945911
2015-11-18,19.843632343580794
2015-11-19,19.005781960397577
2015-11-20,19.595728456752603
2015-11-21,17.215559629592715
2015-11-22,19.96928720759909
2015-11-23,16.165702154407175
2015-11-24,21.15135739289471
2015-11-25,18.92326453815777
2015-11-26,18.54686993927093
2015-11-27,17.09495997237479
2015-11-28,20.772557784397033
2015-11-29,21.74403715064449
2015-11-30,18.674108981026414
2015-12-01,16.066586490366756
2015-12-02,15.204897541778337
2015-12-03,13.962344856988212
2015-12-04,21.39096756105621
2015-12-05,16.144702025859097
2015-12-06,16.107669952837927
2015-12-07,16.191380065708955
2015-12-08,12.861636340420164
2015-12-09,15.417153865404366
2015-12-10,15.64333837909581
2015-12-11,19.003965162202487
2015-12-12,15.762475446097264
2015-12-13,18.106417761909057
2015-12-14,17.713572557566263
2015-12-15,10.65630083488956
2015-12-16,16.033813382296614
2015-12-17,15.383479767486188
2015-12-18,16.620466995204552
2015-12-19,13.358584404077266
2015-12-20,15.422605219757674
2015-12-21,14.642634346566757
2015-12-22,14.240675278272493
2015-12-23,17.69439269230281
2015-12-24,13.76436078176929
2015-12-25,12.774970002277792
2015-12-26,17.50431101132248
2015-12-27,14.259851724023711
2015-12-28,12.973597796552749
2015-12-29,15.803399230418618
2015-12-30,14.664587312811216
2015-12-31,17.598861582987
2016-01-01,12.783710093223206
2016-01-02,14.041746913701223
2016-01-03,13.18913690479447
2016-01-04,12.977430531694935
2016-01-05,15.022711540573987
2016-01-06,16.187131468874632
2016-01-07,12.308207851410241
2016-01-08,14.182108894063829
2016-01-09,15.190359994260529
2016-01-10,17.154557043121592
2016-01-11,14.79461672164306
2016-01-12,11.946310034203712
2016-01-13,13.469281956102098
2016-01-14,11.92169924052101
2016-01-15,12.46114768440982
2016-01-16,14.419333631689891
2016-01-17,11.511588490206403
2016-01-18,16.46534625838284
2016-01-19,16.070908023271166
2016-01-20,12.256533956496911
2016-01-21,10.437952831618254
2016-01-22,11.661154015135123
2016-01-23,14.763867494701124
2016-01-24,12.782057239898911
2016-01-25,11.457918987631567
2016-01-26,11.804190011618484
2016-01-27,11.800645536284557
2016-01-28,11.503292576656914
2016-01-29,14.60894733454208
2016-01-30,14.419342253540236
2016-01-31,16.661713757101946
2016-02-01,11.150959097170865
2016-02-02,8.797390140706545
2016-02-03,11.242227568194188
2016-02-04,11.249963470750258
2016-02-05,14.308223223313632
2016-02-06,9.089419964754908
2016-02-07,14.39963802942301
2016-02-08,11.07050777796381
2016-02-09,9.992977330506642
2016-02-10,10.957780179666537
2016-02-11,9.82606602350222
2016-02-12,12.484514925643934
2016-02-13,9.49815980994851
2016-02-14,10.723980083306948
2016-02-15,11.754281069596594
2016-02-16,10.5097600680965
2016-02-17,11.814156869608809
2016-02-18,12.565375770120284
2016-02-19,12.965222177931581
2016-02-20,11.948844539577264
2016-02-21,11.976163989715756
2016-02-22,9.498105794054357
2016-02-23,9.257054263164768
2016-02-24,10.865464702302903
2016-02-25,14.327026090814552
2016-02-26,13.15319484598
2016-02-27,13.434451944816422
2016-02-28,9.02490349720355
2016-02-29,14.257404417775954
2016-03-01,8.72876395970212
2016-03-02,11.786886403181228
2016-03-03,11.700561880250916
2016-03-04,12.097053941321123
2016-03-05,13.05703960082565
2016-03-06,9.47325857416211
2016-03-07,9.733125163270113
2016-03-08,9.10782280177907
2016-03-09,7.909434219104835
2016-03-10,8.369216169968192
2016-03-11,9.621978653616006
2016-03-12,10.324117964842749
2016-03-13,10.229413536089801
2016-03-14,8.80114540856475
2016-03-15,6.731183133883645
2016-03-16,9.043582785713536
2016-03-17,10.30643126076733
2016-03-18,12.078916583821433
2016-03-19,12.582686872295334
2016-03-20,10.829525294752496
2016-03-21,12.13114674458716
2016-03-22,9.827663599512222
2016-03-23,5.62527432737361
2016-03-24,7.575138847800935
2016-03-25,10.516450203486894
2016-03-26,8.36671994523718
2016-03-27,11.673176816414164
2016-03-28,12.40747760885249
2016-03-29,11.451361850357806
2016-03-30,7.817538288400954
2016-03-31,11.79230299113236
2016-04-01,10.943264725402774
2016-04-02,10.313864595317789
2016-04-03,11.270497163152966
2016-04-04,8.396528700707943
2016-04-05,8.089990472566075
2016-04-06,7.042002705775384
2016-04-07,9.537036720674125
2016-04-08,9.817688485931257
2016-04-09,11.608852742227793
2016-04-10,10.172992354948894
2016-04-11,7.561287505970499
2016-04-12,11.291144393947596
2016-04-13,13.49878512181811
2016-04-14,9.584953677773772
2016-04-15,8.361732806057754
2016-04-16,10.130163186521687
2016-04-17,12.114761587652474
2016-04-18,10.62280447604314
2016-04-19,9.802424675053476
2016-04-20,11.352047440432372
2016-04-21,10.60030801945712
2016-04-22,10.175143974774935
2016-04-23,10.333836213348803
2016-04-24,10.973124501123616
2016-04-25,10.332975307528745
2016-04-26,10.319625765144044
2016-04-27,11.9616005414399
2016-04-28,11.0634184295641
2016-04-29,10.784397789455218
2016-04-30,7.17394726973985
2016-05-01,13.485128670502984
2016-05-02,10.777344749717747
2016-05-03,8.657634975492504
2016-05-04,13.897724766667197
2016-05-05,11.265352859473769
2016-05-06,8.843068278871277
2016-05-07,11.710573245639084
2016-05-08,8.956357949562532
2016-05-09,7.963091487481604
2016-05-10,13.058128025211486
2016-05-11,9.45048471142765
2016-05-12,9.291896886567375
2016-05-13,11.389099292911181
2016-05-14,10.066820712652504
2016-05-15,5.730256602264867
2016-05-16,10.094783868384736
2016-05-17,13.880935419016838
2016-05-18,12.660080042539501
2016-05-19,7.662851049108833
2016-05-20,11.647331629558856
2016-05-21,11.862658549135952
2016-05-22,12.337351645660709
2016-05-23,7.777503451737159
2016-05-24,8.457570144925258
2016-05-25,11.385033810101492
2016-05-26,13.054243839781606
2016-05-27,12.287700169679425
2016-05-28,14.145939235801396
2016-05-29,12.981453408793632
2016-05-30,14.904565996264674
2016-05-31,10.85303145286639
2016-06-01,11.021799332275153
2016-06-02,10.579743701184709
2016-06-03,11.08811297753557
2016-06-04,11.898403009882774
2016-06-05,12.592238125380774
2016-06-06,11.250653199674215
2016-06-07,12.580855273375448
2016-06-08,12.576624683746532
2016-06-09,10.768194562098943
2016-06-10,16.135857512071123
2016-06-11,10.431682382262423
2016-06-12,11.459810660110822
2016-06-13,14.981326660913977
2016-06-14,11.194600342990846
2016-06-15,11.681571127148622
2016-06-16,16.667759444007135
2016-06-17,10.155837511531654
2016-06-18,11.35799691812926
2016-06-19,13.42894232047874
2016-06-20,13.616083574534425
2016-06-21,12.276479988177663
2016-06-22,11.6070364623693
2016-06-23,13.702906096101513
2016-06-24,13.257563029005956
2016-06-25,18.38730179696112
2016-06-26,15.088257839451076
2016-06-27,12.86276813053776
2016-06-28,12.552554233503049
2016-06-29,14.345741165353653
2016-06-30,14.323119525647241
2016-07-01,13.27964293900036
2016-07-02,11.665278606218795
2016-07-03,14.813509168415665
2016-07-04,14.2320210511513
2016-07-05,15.214323061032985
2016-07-06,13.886103267934747
2016-07-07,14.601486056796833
2016-07-08,10.998565858306833
2016-07-09,15.98339415289993
2016-07-10,16.11583892714205
2016-07-11,12.762742457011917
2016-07-12,20.396454045794986
2016-07-13,16.931732378686295
2016-07-14,11.158395725129248
2016-07-15,13.124278798650124
2016-07-16,17.449995797765915
2016-07-17,17.792824425274194
2016-07-18,17.112565299449216
2016-07-19,15.544839670480911
2016-07-20,15.157256975418358
2016-07-21,15.421568166472055
2016-07-22,14.884994246534609
2016-07-23,12.579854762026766
2016-07-24,16.11274543985338
2016-07-25,18.343607505465734
2016-07-26,15.58975016287892
2016-07-27,15.676661238435404
2016-07-28,14.394105460225976
2016-07-29,16.846668118782457
2016-07-30,18.341193672312244
2016-07-31,18.406800777325287
2016-08-01,15.821428175432931
2016-08-02,12.260419533347111
2016-08-03,17.949653019642867
2016-08-04,15.959766646227108
2016-08-05,16.304786250030553
2016-08-06,17.49397698054841
2016-08-07,14.657005004334884
2016-08-08,18.295120677250456
2016-08-09,20.474485031597442
2016-08-10,19.534367585353408
2016-08-11,20.478447710659825
2016-08-12,18.09744257851245
2016-08-13,20.246360541719184
2016-08-14,16.279810100560223
2016-08-15,17.721014801343486
2016-08-16,19.731464342312943
2016-08-17,21.9652437545327
2016-08-18,21.427191474261917
2016-08-19,16.617531971873643
2016-08-20,18.364731363534137
2016-08-21,20.856741516750684
2016-08-22,19.33988615347792
2016-08-23,23.18739882847498
2016-08-24,20.713354665095608
2016-08-25,18.071006432653387
2016-08-26,19.658690662153596
2016-08-27,18.592515137376786
2016-08-28,20.20352874744113
2016-08-29,21.757891636817156
2016-08-30,18.40091379405294
2016-08-31,22.43650793286732
2016-09-01,21.281674571554632
2016-09-02,18.09638118051111
2016-09-03,19.2061949725873
2016-09-04,18.56128745711027
2016-09-05,18.912330909207036
2016-09-06,20.369259774119786
2016-09-07,22.490847272250544
2016-09-08,20.36717453485666
2016-09-09,20.147545040877468
2016-09-10,21.227927155198355
2016-09-11,19.74986348418483
2016-09-12,23.52737714606514
2016-09-13,18.720491519113793
2016-09-14,23.94719566495732
2016-09-15,20.199628432216663
2016-09-16,20.633977899305926
2016-09-17,22.715494447840147
2016-09-18,23.282056892337092
2016-09-19,23.43990567078359
2016-09-20,26.605992761068478
2016-09-21,24.167992498891138
2016-09-22,22.186174150296388
2016-09-23,20.742794034004056
2016-09-24,24.36994007652259
2016-09-25,25.053157801743254
2016-09-26,22.268910983545794
2016-09-27,23.333691961014114
2016-09-28,22.377932373343555
2016-09-29,20.343506410470976
2016-09-30,22.977097459802177
2016-10-01,23.097436595032672
2016-10-02,23.70902108273189
2016-10-03,26.206650360231773
2016-10-04,23.964122595030606
2016-10-05,23.420763237079573
2016-10-06,23.043806295393043
2016-10-07,24.522394652471736
2016-10-08,22.1523164262269
2016-10-09,24.67369470319159
2016-10-10,21.407029535504204
2016-10-11,22.837905700508156
2016-10-12,22.515403806631493
2016-10-13,26.22224865471788
2016-10-14,26.25525566512152
2016-10-15,24.52607557438649
2016-10-16,23.981402558025838
2016-10-17,27.46626225304857
2016-10-18,25.954686041887843
2016-10-19,25.662968332688706
2016-10-20,24.16921618208812
2016-10-21,24.21923957876175
2016-10-22,24.379532496053315
2016-10-23,26.04828350997567
2016-10-24,24.18941465191977
2016-10-25,25.38304208243107
2016-10-26,24.792745127320856
2016-10-27,24.690278214258704
2016-10-28,25.734175156998045
2016-10-29,25.155901554731557
2016-10-30,23.563005035472873
2016-10-31,24.572231433702893
2016-11-01,25.487221669827353
2016-11-02,28.272562949834338
2016-11-03,23.251010028369507
2016-11-04,25.451140130249918
2016-11-05,26.58259564389479
2016-11-06,26.748269908523824
2016-11-07,25.510595244270494
2016-11-08,23.991940314244335
2016-11-09,26.789227099162005
2016-11-10,25.441244483083715
2016-11-11,26.29057032965371
2016-11-12,29.711818495253556
2016-11-13,25.144628280572434
2016-11-14,24.987516444225143
2016-11-15,28.047747019834432
2016-11-16,28.130186506621705
2016-11-17,25.470788785834444
2016-11-18,28.116963701654704
2016-11-19,29.20001026264015
2016-11-20,29.562392983873835
2016-11-21,27.957451692289318
2016-11-22,23.60777268109649
2016-11-23,28.021634154969068
2016-11-24,29.48818589681997
2016-11-25,27.12174606432538
2016-11-26,27.72425773970124
2016-11-27,28.121653194020656
2016-11-28,29.170367945884216
2016-11-29,29.263162265910637
2016-11-30,28.042071382505227
2016-12-01,28.187822667667234
2016-12-02,28.768211200508002
2016-12-03,28.11595349558079
2016-12-04,30.57957746920106
2016-12-05,31.09135134752553
2016-12-06,21.850773468685194
2016-12-07,28.51492854531293
2016-12-08,27.08813138160063
2016-12-09,29.03051726868446
2016-12-10,31.219287424214677
2016-12-11,29.96034897250576
2016-12-12,30.271373801067284
2016-12-13,29.61883925248053
2016-12-14,29.87478481700815
2016-12-15,27.544344434455816
2016-12-16,32.37550417498292
2016-12-17,28.935948760683303
2016-12-18,28.017328795016745
2016-12-19,30.702504870302214
2016-12-20,31.34889976147182
2016-12-21,25.443616848951837
2016-12-22,27.191479527004816
2016-12-23,29.493008775228194
2016-12-24,26.647078557758405
2016-12-25,29.50855509211893
2016-12-26,28.73531838561667
2016-12-27,30.036776116791522
2016-12-28,25.363835867792588
2016-12-29,31.739065658799476
2016-12-30,31.533718728015106
2016-12-31,29.577886816050984
2017-01-01,29.468871111967665
2017-01-02,30.739599778222477
2017-01-03,30.581623040520842
2017-01-04,28.77491293072078
2017-01-05,29.7613287886539
2017-01-06,29.383100038519547
2017-01-07,27.740176041466807
2017-01-08,32.759647726448605
2017-01-09,30.685343129859618
2017-01-10,30.5934898648907
2017-01-11,27.73384559452606
2017-01-12,28.21458861558503
2017-01-13,27.790954037705106
2017-01-14,31.080398671001117
2017-01-15,30.605685424007437
2017-01-16,24.89923719624862
2017-01-17,30.973367426714663
2017-01-18,29.41517790688509
2017-01-19,34.408853767345256
2017-01-20,29.47097675044671
2017-01-21,29.735323273449076
2017-01-22,29.41083260365169
2017-01-23,31.479558350717976
2017-01-24,32.92549311176473
2017-01-25,28.397971118307492
2017-01-26,30.04950413263758
2017-01-27,31.620933227248482
2017-01-28,29.11820164845241
2017-01-29,31.140583049655028
2017-01-30,29.727164727089853
2017-01-31,31.331061601087306
2017-02-01,29.985177207553534
2017-02-02,28.396573968247967
2017-02-03,28.610458391263972
2017-02-04,29.31360592904684
2017-02-05,32.739615194884834
2017-02-06,28.47537610038775
2017-02-07,30.14576944927564
2017-02-08,33.94183485824499
2017-02-09,28.73564334384425
2017-02-10,29.048200768255995
2017-02-11,30.834991728395806
2017-02-12,26.722868667670255
2017-02-13,30.744917762998153
2017-02-14,31.460698800749142
2017-02-15,28.695700392442774
2017-02-16,29.110217539400637
2017-02-17,30.750214002977902
2017-02-18,33.01418356621201
2017-02-19,32.12174921864634
2017-02-20,32.32405705023858
2017-02-21,31.370100175465375
2017-02-22,25.468580544697183
2017-02-23,30.773145338167826
2017-02-24,26.336096585436223
2017-02-25,31.076248968692674
2017-02-26,26.022557629831727
2017-02-27,29.707978209449863
2017-02-28,29.780229499085767
2017-03-01,30.709992683358863
2017-03-02,31.459086419839334
2017-03-03,32.58829185063335
2017-03-04,27.86422106819554
2017-03-05,34.14737353634693
2017-03-06,31.69731631486815
2017-03-07,29.872258727941205
2017-03-08,28.880322181653586
2017-03-09,30.045160343408938
2017-03-10,28.221856357517055
2017-03-11,27.093480538803988
2017-03-12,28.83335169738804
2017-03-13,26.231158859383548
2017-03-14,28.944785889428964
2017-03-15,30.882833978272558
2017-03-16,33.39912835210916
2017-03-17,32.683352296706694
2017-03-18,30.401173721364025
2017-03-19,27.81414366771436
2017-03-20,29.971180069129076
2017-03-21,27.399731607734804
2017-03-22,28.835044014626238
2017-03-23,27.639917056154925
2017-03-24,26.898864980446053
2017-03-25,29.296332475328168
2017-03-26,25.308082183311523
2017-03-27,29.418743655140233
2017-03-28,23.944042798834808
2017-03-29,31.93738799007691
2017-03-30,26.799329827955862
2017-03-31,22.231896968414798
2017-04-01,28.15734178480228
2017-04-02,28.881508468937014
2017-04-03,27.650921338232568
2017-04-04,26.84585293400529
2017-04-05,27.719463942072732
2017-04-06,27.189464710850455
2017-04-07,26.73879096220289
2017-04-08,27.61700644436821
2017-04-09,26.763853204717556
2017-04-10,28.65859135164906
2017-04-11,27.61979511721028
2017-04-12,31.371274887952467
2017-04-13,28.003054043644266
2017-04-14,24.727317417405942
2017-04-15,26.151103421882148
2017-04-16,25.493283071850023
2017-04-17,28.797570896289713
2017-04-18,27.9511213557802
2017-04-19,25.971325214056886
2017-04-20,25.06533244507254
2017-04-21,24.64465775562416
2017-04-22,27.608349914039724
2017-04-23,23.750765775710864
2017-04-24,27.6385583668826
2017-04-25,25.315575102821406
2017-04-26,29.51327302022665
2017-04-27,24.76081338963138
2017-04-28,28.14275465300323
2017-04-29,23.707534574905612
2017-04-30,22.889191633733624
2017-05-01,29.394356991396712
2017-05-02,23.62941257175858
2017-05-03,28.530286337093184
2017-05-04,25.281079680789325
2017-05-05,24.83056015219329
2017-05-06,24.01627062925105
2017-05-07,27.733517605374423
2017-05-08,24.519696877186863
2017-05-09,29.54808832938008
2017-05-10,25.609512521760937
2017-05-11,25.738614361714106
2017-05-12,26.34486579614211
2017-05-13,22.462776289822955
2017-05-14,24.629269117097266
2017-05-15,26.916116351703735
2017-05-16,21.70765021227041
2017-05-17,23.466834086570152
2017-05-18,23.381299914745103
2017-05-19,24.538898892521978
2017-05-20,25.06777128378224
2017-05-21,26.192977982324102
2017-05-22,26.431600758441906
2017-05-23,26.1189332622268
2017-05-24,26.28474103154124
2017-05-25,23.815288396250143
2017-05-26,25.15618183935329
2017-05-27,24.71067513801126
2017-05-28,25.12330084293057
2017-05-29,22.424237339856848
2017-05-30,23.748796710489728
2017-05-31,23.905214034204963
2017-06-01,25.703147625968974
2017-06-02,26.51077272138336
2017-06-03,25.21219944025581
2017-06-04,25.385312467691804
2017-06-05,24.88922703249603
2017-06-06,24.935842465229108
2017-06-07,21.765762672981445
2017-06-08,23.67337942938711
2017-06-09,21.790075503473286
2017-06-10,21.479406094717195
2017-06-11,23.636556945196205
2017-06-12,21.180785709359856
2017-06-13,20.645417388683082
2017-06-14,20.532345812687637
2017-06-15,22.34265143926675
2017-06-16,20.513398191435734
2017-06-17,22.367420746222958
2017-06-18,21.275644876382522
2017-06-19,21.470808772193415
2017-06-20,19.840951126678693
2017-06-21,22.71793119720437
2017-06-22,23.819172025099675
2017-06-23,22.439205351246763
2017-06-24,20.916464265767285
2017-06-25,21.386189013989338
2017-06-26,20.994220360498815
2017-06-27,20.359536396035583
2017-06-28,21.085036618385576
2017-06-29,21.836686366202713
2017-06-30,22.821354887484823
2017-07-01,20.852038674661568
2017-07-02,17.138267263375596
2017-07-03,19.27423701351769
2017-07-04,19.806219800519106
2017-07-05,21.233643396888702
2017-07-06,19.515170478999014
2017-07-07,22.11087115761045
2017-07-08,20.12341809906502
2017-07-09,18.661177999914386
2017-07-10,21.39300406092945
2017-07-11,17.36775487465441
2017-07-12,21.378988270846666
2017-07-13,18.667687841442298
2017-07-14,17.35639326330877
2017-07-15,16.971305948728048
2017-07-16,23.280467423281983
2017-07-17,17.527700340221312
2017-07-18,19.52826741046087
2017-07-19,16.24529351273993
2017-07-20,17.81253325780614
