date,inflow_cumecs,upstream_outflow,rainfall_mm,temperature_c,reservoir_level
2015-02-04,182.90179648412757,160.1631373134756,0.774399088336792,23.12736213026161,502.55379143892105
2015-02-05,101.1662540011591,110.08442343267409,3.965780538246296,24.860326629134736,503.05604855207065
2015-02-06,158.3545438001902,159.05850186137624,6.010340914124933,21.077670810827865,502.3281956393957
2015-02-07,71.61319504480898,74.60126942196166,14.064321260442934,23.447398439774386,503.025485425012
2015-02-08,96.87255804406276,95.35740684338188,5.411817224075449,21.10282529523162,503.0531385487849
2015-02-09,157.87444943476493,178.63234937257644,2.307495171341054,25.38535168074291,502.6888143337599
2015-02-10,179.53866319981643,203.2063629655108,6.116670261441565,24.078004675142743,503.2389345707528
2015-02-11,156.8547312475988,169.99218219700498,13.125986941385731,26.112436295021936,502.9370553890725
2015-02-12,145.37406870447035,122.42830579524797,2.9564398624217083,23.12632504680605,504.1856818680347
2015-02-13,137.95585217642844,156.6546014893283,3.290140557504589,22.316772760422,503.8515079835513
2015-02-14,90.8591203853029,97.07435597957854,2.9960309831636733,21.9479065559411,503.4606605398775
2015-02-15,121.20623166421166,130.75845434747774,1.4840888587330603,24.325730716004117,503.3230759901816
2015-02-16,131.5744491616085,124.36326624178898,5.229807393173268,25.920464528523624,503.7583796402501
2015-02-17,192.2848890487566,221.4567799984013,4.772500209218782,22.726727086054414,503.9236811865277
2015-02-18,163.74473158273847,178.50609645747002,0.881055174929703,28.609483198179667,503.7773646394949
2015-02-19,79.47839378549064,67.16211880251228,2.473910945167596,24.960013607080107,503.32726542051705
2015-02-20,162.9633587757918,156.9518382693609,5.7631866107937455,24.096292108755605,503.70615710678993
2015-02-21,134.59670878334734,155.39891880668873,8.13242562368245,25.15065693258972,503.8767433944757
2015-02-22,122.92311998776164,100.65912232051872,9.730912534584098,24.47094113768725,504.016055854876
2015-02-23,174.46705155363472,206.66785042035204,8.600366753366242,24.5620152466869,504.07854441880687
2015-02-24,191.23998089983803,204.94519935719768,4.993364049276184,24.72602762659025,504.2976152273182
2015-02-25,187.25120476464795,197.09132880099023,1.241468603965534,29.53717244898733,504.592868071581
2015-02-26,116.43129907109446,105.74566554031809,4.17732100920826,25.45284836831041,504.5109024440368
2015-02-27,137.63150496595142,123.80183929569873,0.2873200494431815,24.244091598709858,504.390486577149
2015-02-28,163.25053725614256,192.11703398814532,5.783866180720974,24.259606162132965,503.6985290417341
2015-03-01,189.0218050848944,173.76944315048965,2.8692825985285038,27.28430630450049,504.7221562671151
2015-03-02,130.8330304861884,145.25110764008568,0.5218289241488496,25.24700058188865,504.6198925653625
2015-03-03,142.5736409334473,136.47843518703274,6.590702767203038,27.62242796634942,504.2335340356445
2015-03-04,105.74660103975889,90.48753869838008,13.02050817008694,27.970344064933567,504.3899432826462
2015-03-05,102.15173503677318,82.15922252982513,1.053792046182488,24.88263036533139,504.4451812925415
2015-03-06,182.50103289576796,185.7318367831677,6.988048372696769,25.37862882598227,504.2834132117997
2015-03-07,204.2496011428329,243.120654711164,3.625947192599952,27.016657724374035,503.7976018486604
2015-03-08,147.11959513678664,139.41854306284714,2.590306316074838,25.73018169825878,504.08714108363085
2015-03-09,190.14131591568096,179.27986090071715,2.595441850950868,24.818456033849376,504.20675572487113
2015-03-10,164.46544100190536,154.2088246713913,3.6252304570354927,24.010335365576747,503.81647457093385
2015-03-11,124.19520981579502,125.2157882895944,3.6142895914534297,27.839227477410184,504.191185439451
2015-03-12,164.45582422033655,160.55262201966954,4.841094263934722,25.368856601361657,505.1244846514629
2015-03-13,211.5214626586388,243.6655016709223,2.369370527269494,28.325573196104685,504.8925034438101
2015-03-14,148.56695843560195,148.8950413294081,2.8296074158986624,25.8350834054554,504.3384827497075
2015-03-15,212.58574623256024,213.2454285607476,7.461644328379837,27.67744809869872,504.47892871853895
2015-03-16,45.21019583641022,38.67047942733328,2.1790887545764663,30.85540129940184,505.27182580304265
2015-03-17,182.87610017500896,218.1887100317952,6.063982804799307,28.93602551808516,505.286458535632
2015-03-18,153.48188272952686,138.1320301523777,3.780991902726623,27.52844382718365,504.8557239813685
2015-03-19,138.0397059813653,114.48262650578047,3.1720673396792125,24.69495733987508,505.31935598540525
2015-03-20,153.6704310614201,163.69873282384972,15.852952006183376,32.7515728639605,504.5633080093453
2015-03-21,70.49724341596429,73.18646990022269,1.519154912710368,32.785506350560574,504.9794048792597
2015-03-22,141.2131244864995,136.42010555612234,13.62127655509764,25.915806769994337,504.3160648959357
2015-03-23,164.28450286046984,159.17145879023124,8.970733430292116,26.17062976890052,504.775969396116
2015-03-24,209.11576178966064,232.9603053930095,2.934722973432754,30.90901535399835,504.9473634896867
2015-03-25,129.2691912690541,113.5351988979685,9.149703158171796,27.371433728359936,504.2750836504376
2015-03-26,117.66025588427247,132.7326908662098,0.1362392693573724,25.63513230226584,505.1978630695975
2015-03-27,129.92971825661854,137.66038649656448,2.697754784231205,25.295529329406826,505.2747383582844
2015-03-28,186.61608470808292,180.5674672839728,2.2071016050756582,31.193202926389795,505.38367511724095
2015-03-29,163.15004438638738,160.4109911594674,6.647746511969978,25.77549628687041,505.92002219401854
2015-03-30,128.80959184931845,116.27112228221814,8.244980102152638,31.41267696291284,505.1586291838483
2015-03-31,170.53069732453423,187.7279905086641,6.569692491623239,28.76756074651976,504.9704527016835
2015-04-01,153.8831019739216,154.6755840871414,5.496968593183083,26.359452307707755,504.3579162296514
2015-04-02,188.7457996213156,175.2206185904328,9.57212039393328,35.278160853508496,505.1567143717932
2015-04-03,121.9178762449059,126.60196669556686,8.653057164587942,27.27174262414352,505.223410537129
2015-04-04,136.8935141360893,164.03864662394295,2.873519577321756,27.405655534422163,504.4554566118653
2015-04-05,134.3156738747137,130.8375576614966,3.158640471877147,29.99514861218184,504.8985713614387
2015-04-06,91.45940207471526,106.84987566399003,8.312815393976802,25.077168911016223,504.99432570635327
2015-04-07,161.84481108258305,151.81152297722693,4.804619777369889,27.36226189059124,505.1954722388966
2015-04-08,160.4422108871956,131.86634331251074,5.062711404624885,31.321663085378848,505.31847286836336
2015-04-09,150.20453826569843,132.43486712515215,5.575812926120413,31.840139783441835,504.7521947575421
2015-04-10,140.61651466499413,136.04339243675497,0.8172056053323099,31.194399261018724,505.0367332064335
2015-04-11,93.38517031798344,82.91239434021954,2.762019451483244,31.462992288914982,505.1735872541091
2015-04-12,133.17418708938564,106.55144392357028,7.065467349729111,29.579302181525247,504.857822117053
2015-04-13,136.29141933892922,158.91587878190867,2.741829574724275,27.48265300666633,504.74693021635767
2015-04-14,117.90890923113524,134.12748774524877,4.134372028204247,28.771463878447246,505.1840732607582
2015-04-15,143.54857153335962,157.46085302279215,7.032772411324082,31.04974582967154,504.8100313802459
2015-04-16,166.16203427258154,144.08339325533515,9.941030899257065,30.65485318160788,504.3829149019817
2015-04-17,225.4474360484212,191.212212698801,10.760439533636989,35.085892748317235,505.3901584904472
2015-04-18,156.98311251327357,129.83161160776078,11.177205947449748,29.24885268719648,504.38418437522375
2015-04-19,160.30201562891057,174.66694783691415,4.452532139433077,30.68976122043778,504.75723157881305
2015-04-20,147.0221633693533,172.2398729894867,4.0950461657328745,26.010665097724804,504.8986534608894
2015-04-21,73.24915138803834,71.21387452004365,1.7128229622487363,25.58272319474106,504.9255332868437
2015-04-22,148.93944498203132,126.24945421037611,13.070569075208958,30.263389582765523,504.7833946132518
2015-04-23,152.40920839764107,153.16472039667875,3.9573313541419046,28.5691085584588,503.5093996806569
2015-04-24,248.52968449941145,233.50178116113764,12.866259688059902,27.133026208472728,504.3745595268568
2015-04-25,142.3055614087551,135.18031764285232,6.185922193563084,27.84624762755717,504.74201810620144
2015-04-26,162.0618936933445,169.92712197881224,10.25875532602255,28.16604454245997,504.5464331042507
2015-04-27,148.61152921179027,161.61314252307565,4.692554473374651,27.6572673909983,504.759946680763
2015-04-28,103.25287849521872,87.17035877840873,7.539642426611513,28.39193554880108,504.9277395785844
2015-04-29,195.71291258060083,159.35651715670122,10.498109209237482,26.10654724882324,504.6843403062579
2015-04-30,180.07732130747098,215.68439200697293,3.3052800440975973,28.847410196028,504.1512562758466
2015-05-01,181.64127788172183,162.22225218390713,11.217495215477346,24.76702430635919,504.1873436398128
2015-05-02,113.62450180821044,93.3461880764876,1.9468794830716891,30.29205489871813,505.0138997975303
2015-05-03,206.111772437444,180.5436341987964,15.58009095928442,30.97472318481226,504.2469679733405
2015-05-04,93.92595748830875,76.60442719863178,5.592454460967955,31.22122267762145,504.2364580612383
2015-05-05,173.47428375201082,165.96707272558805,2.8004090092876144,31.517843616340777,504.4333161517644
2015-05-06,237.61822503239915,266.3606951395807,8.848616794556012,28.526386636377577,504.6777469603262
2015-05-07,110.37854699477246,103.3692642095331,6.398831697545139,32.47198882972193,503.774607043498
2015-05-08,127.34809081588912,124.5048361879342,0.8702201966398355,28.316106901789293,503.8876964715527
2015-05-09,153.98605460350564,164.80122040438923,3.6268604157113975,31.5590315591861,503.39437944473394
2015-05-10,129.86097383535204,130.32297087560585,2.038149871407988,30.611963484985807,503.8660417165172
2015-05-11,87.9734627573547,100.6925141965561,2.2113118107233767,30.611702395514243,504.1590747212692
2015-05-12,152.7425189922411,175.10620341124678,2.139203248088071,30.58950968654865,503.7326242122713
2015-05-13,107.5078514509558,86.43247219222009,7.287581933109802,29.41289174848902,504.52738063235535
2015-05-14,168.94369722540728,187.73336563226343,9.324544777209214,29.769670310248024,503.8139394769108
2015-05-15,113.22303063064788,111.444686317611,2.580564017093024,31.61405459900232,503.6694406605121
2015-05-16,211.9973762007016,253.45054105546447,0.6200979329444043,30.8377876457267,503.5112823893949
2015-05-17,118.66986830655053,117.87392936749598,18.012704149431762,34.40600539550184,503.0489033611532
2015-05-18,137.11753935177296,163.82232893257236,5.637632895361124,28.51463484642449,503.496358271954
2015-05-19,182.5406886947868,201.1283953008216,8.894220504921554,26.47198717821566,503.6144456554037
2015-05-20,100.7654273426418,90.63265284912464,4.280504438634634,30.147538682534748,503.36143549083386
2015-05-21,159.09839738416517,161.54182925302644,0.4604637947374497,29.761145577968403,503.43767213012376
2015-05-22,202.28571017129715,242.10651310430933,6.779097406776742,28.38506810585945,503.0125295781364
2015-05-23,85.7006706175509,97.95691575780704,14.50405617015328,31.15307943771917,502.7175130975511
2015-05-24,157.38535434129216,132.03793270521066,2.937539770807553,26.981743012652466,503.1065691334538
2015-05-25,160.39531176993694,173.63575207750642,0.3904234384412969,30.214930937603,503.1700136626428
2015-05-26,181.2729148710924,170.07601943717285,1.70310430675944,29.432398202898444,502.94610056747376
2015-05-27,100.52197156487672,80.69832554397934,9.19558223317382,31.36418890279868,503.0258973008525
2015-05-28,97.18173547662894,93.42978070203748,6.36291565640606,29.44331607360125,503.18519057212376
2015-05-29,170.8776626246759,152.74784484980893,11.249143001978272,29.555616136209807,503.1128588594573
2015-05-30,161.87938692932744,182.52673173830976,5.034114787097998,30.55384443226744,503.0750355545855
2015-05-31,160.01971401383506,149.60759023331295,8.146934588172243,28.83633299538252,503.0617704976588
2015-06-01,163.857928379879,185.3248699745182,3.539681203509612,32.725297103412515,502.785238696863
2015-06-02,122.79901113686036,98.2685794285416,1.837316591653572,30.762620909503145,502.65493651665565
2015-06-03,159.29014788644014,147.04514148112764,8.1629063241373,29.590967137202185,503.2148473581326
2015-06-04,161.72289893194724,144.97909417731603,9.300067421389087,31.367001494327376,502.6756457746147
2015-06-05,121.42594327894528,108.48520947792828,2.997579599805845,31.2461943725352,501.94796689770646
2015-06-06,224.63098044579027,185.8315152571123,13.643843782669377,31.68297153922143,501.463974149166
2015-06-07,168.95331683647152,147.80875992776083,13.896904208593345,30.08930525224567,502.0352371753081
2015-06-08,102.34786011189404,104.6220119550658,2.15168562791925,31.421733740247724,502.3034692866025
2015-06-09,176.2621443453532,161.55208646713996,2.2458559876332727,25.961274987689112,502.3584189712474
2015-06-10,111.01273319090714,107.3446407951187,2.344775098307604,29.50379826970186,501.3953311764472
2015-06-11,181.48338414969808,172.5447380474973,4.525777562297047,28.51197879997769,502.1074104461413
2015-06-12,196.34382316029613,225.86646720800164,3.681716035846735,33.850062353461375,502.1890994909783
2015-06-13,117.17270726593158,136.16869965242526,1.4578157001187708,32.403216440256124,501.8977896320221
2015-06-14,188.53504516977287,188.0039021029751,2.407449262459876,29.03961808977469,501.7391652016364
2015-06-15,166.51123707745992,155.19885994818222,0.474105214383653,30.10441693857294,501.4378653117124
2015-06-16,182.8824063997796,154.11871302108082,0.5982375052325785,31.926712070395823,501.2246619585624
2015-06-17,225.8717193061579,266.83607446791643,1.177682424619812,26.456241546209704,501.6401375810123
2015-06-18,140.18447535988517,115.5247333572589,17.363673224740822,31.026328123210348,501.4761216335739
2015-06-19,119.8505534257004,110.14986293810904,15.996659956066075,29.584024482489543,501.02842397550006
2015-06-20,114.41942281497909,105.1773633313934,8.499588333759377,28.77216360524945,502.09227413091656
2015-06-21,117.36758860138248,108.9359614167294,3.0245983597536545,27.682956319915604,500.3873465006941
2015-06-22,146.91593162343582,127.18728715188442,1.156545714191966,28.608230344094803,500.8139546237047
2015-06-23,163.64607899266576,182.181382149712,4.952519402403737,28.483713001904324,500.5135208870887
2015-06-24,161.06763197320078,136.74628179801738,6.916177972315948,29.964940832823626,500.8907794409957
2015-06-25,183.08732996144096,192.9672099687893,2.619616389566753,35.16272798836377,499.8723347662003
2015-06-26,150.5200756751163,127.87258586482189,6.6487773866385655,31.214935808582148,501.0742448971763
2015-06-27,208.14136308629267,172.38564397093765,1.6871601429835803,29.66646870553777,500.8831689948248
2015-06-28,139.41372667048176,162.24576383755928,3.078562135062008,29.855049096082777,500.50223873723337
2015-06-29,258.8067666635848,226.72805783514,4.06582743358663,28.44346927087946,500.1853584906475
2015-06-30,175.02669391060024,197.517634898942,16.311335715643224,32.042881732461744,500.5101114843291
2015-07-01,115.71369774334867,117.77945899507408,2.3755232649319566,29.589132323823964,500.26910340941663
2015-07-02,107.16430007755552,89.06881583418372,6.891253342341077,30.111027646967774,500.4324200385868
2015-07-03,169.29889660972742,200.14164711907168,2.054635306690992,32.81069264538348,499.91660958810473
2015-07-04,141.06148858696596,126.78387480519304,1.7949240142579592,28.976200491590717,499.80698851069184
2015-07-05,178.56001976368367,204.24733175331497,2.609218201228264,30.779218175626635,500.2246962813341
2015-07-06,168.9295049829418,146.55040027169505,5.087019502946395,26.931639867813097,499.9611503388138
2015-07-07,147.0868434937251,167.91098001825176,14.84522861052769,28.499616170247403,499.5522510244473
2015-07-08,116.1282512772638,93.5170965854774,2.9676672462803824,27.48226775937142,499.6832742176732
2015-07-09,89.40611101256542,89.82740893569729,9.349675732218302,28.42906838226453,499.5244845786325
2015-07-10,132.13940191731916,146.38099443564886,16.847722447323257,30.81378952274901,499.5520229929728
2015-07-11,184.2559517729389,216.30141653383495,6.061769234606643,32.169199107480935,499.7876923257483
2015-07-12,158.56374976520817,184.51759981674175,10.551656984640651,27.906611052830648,499.05494753955065
2015-07-13,100.17044885152048,112.977235510199,2.482966623635944,29.918993264536056,498.8522965011786
2015-07-14,156.92723703404727,181.29435541119372,6.757527100475121,26.56991546218186,499.1351198197109
2015-07-15,165.41269518915348,145.51154221894168,8.051728100350807,28.013588793984287,498.7267553422944
2015-07-16,114.64570255195468,104.7487653360052,1.386735358391451,28.23995583366045,498.4930967622892
2015-07-17,156.14900423782112,142.968062359255,2.2643127464608708,26.275892801528677,499.1713097297615
2015-07-18,152.32834873784,144.8370800681121,3.923059301619516,28.26912131971235,498.5757951032827
2015-07-19,104.28118808677507,99.8313291921618,2.6747962973533053,29.40806695271291,497.8606282507
2015-07-20,164.31149441393134,167.23987520517437,4.303095989009771,30.22278031925476,498.8644075558988
2015-07-21,172.43138105472937,148.97242020377504,1.1849102374726388,29.409665561977786,498.26820501694414
2015-07-22,193.32204972701103,208.11092854563503,15.759675210664229,30.082697928977115,498.5930836128968
2015-07-23,192.1520820813961,166.60096943093092,10.025657981396131,34.2319317116456,498.714297154905
2015-07-24,94.89322528171635,87.69304930504279,34.90495967743729,29.9640779344519,498.2762583710383
2015-07-25,112.48699840339508,112.63751188385652,1.5629875598668914,29.686699390246982,497.3062190960725
2015-07-26,170.6014106883464,190.83068188080668,6.952351590209234,31.69400661172988,497.2555106261791
2015-07-27,170.55143803648835,186.8881668742324,2.6971837316042016,27.27866563469417,497.69316307430734
2015-07-28,170.6019074522419,180.5332829736297,1.784698392022777,27.112199997317013,497.8611345863133
2015-07-29,304.1092596261889,262.2362440787883,9.63646417808344,27.219566844658125,498.28631110515175
2015-07-30,172.83562042772667,176.08806502680875,5.216065099795473,27.273817355167434,497.8458145137106
2015-07-31,195.42262560722395,163.17371047853933,3.708402580051317,30.210533858995376,498.69988910448245
2015-08-01,188.1600705397281,178.92992921784398,6.198469830621404,26.929472673333823,496.98080249757214
2015-08-02,176.05565005223193,169.96528866080243,2.354997357210856,29.027785572533933,497.5510004392944
2015-08-03,137.38923021438617,112.09924937918043,2.283164156158751,27.058059625773847,497.25014512415856
2015-08-04,180.3587688197307,164.05347757244937,2.7845321041248767,28.37358567752429,497.44879965505805
2015-08-05,119.08699141849712,140.79176109777998,10.994696838918546,29.80132641526704,497.9830081448332
2015-08-06,140.52725573039965,166.026353925652,10.38681020036098,28.969503471277054,497.9365022640481
2015-08-07,130.58545808683587,122.87188237985002,1.490095703143088,27.836854228889237,497.1613448374672
2015-08-08,153.2749655754529,125.2624395465034,15.309042787210917,27.605308704591927,497.41403692658224
2015-08-09,242.58634266694037,211.44746866226475,4.87892004464218,25.520518897053687,497.0863894930146
2015-08-10,75.30939229633007,72.06258730557903,6.86837954084984,29.31579758415207,496.50167799405824
2015-08-11,177.45040761498055,209.2338835855216,2.70496797694567,27.914419264684195,496.8700579585869
2015-08-12,85.49136515241393,73.22161240194569,5.08213757283045,32.05023374345329,496.59574842320575
2015-08-13,131.12272536842266,144.94389160823675,1.774171529808005,28.7751838367428,496.7070946555295
2015-08-14,193.55802387869463,163.26097012354927,2.5408201236856405,29.16610050845797,496.3267451663078
2015-08-15,152.57120076381852,181.94161934752788,9.085634213171767,27.04355025787448,496.66600260880585
2015-08-16,106.89020888282776,101.82859402742577,9.23523535784897,26.67210413785788,496.66357300675656
2015-08-17,121.38785162960129,134.75190337808942,7.101928192497119,25.967203332975235,496.76140700922775
2015-08-18,177.18390995738704,166.02777899351415,3.513791636638693,28.186209927317336,496.543084611575
2015-08-19,120.78533473131452,126.95354595627364,1.4641387008495386,25.30133351099624,497.0134789600296
2015-08-20,158.658343583279,139.1126564451035,11.91387875454648,24.414354628047064,497.17808872063466
2015-08-21,151.82287359615256,130.3260311789637,9.71765052979649,24.778169587389083,496.0820622044602
2015-08-22,123.93598609576732,145.6527505399954,0.7247422949391487,29.146616840715737,496.5756809742075
2015-08-23,235.75776357301305,275.1431988534554,9.347357575543873,26.92855492798508,496.97840133155165
2015-08-24,175.35676089272044,202.5348802136269,3.706560438775602,25.26270933420927,496.4770624768737
2015-08-25,68.99429653369572,72.45597359611111,8.244295291696146,26.3874768877358,496.3127556818661
2015-08-26,157.4581725907771,176.87391227315425,1.201730867959279,24.82768217338004,495.2454727390862
2015-08-27,123.52854140926448,102.2340459754218,2.832210344492071,26.121648320759984,495.70056596299867
2015-08-28,184.09733339184896,171.9313746578336,5.375111851735191,24.43568936056378,495.7097421365896
2015-08-29,118.29917046269198,109.48366414228396,15.763960809042253,24.94628494800853,496.38146849386
2015-08-30,145.41054234132403,153.30024627380124,5.385800921798436,30.66657769650624,495.48759220072856
2015-08-31,170.1994911592183,160.39312569492316,10.69171029907674,24.86919264195689,495.7001791103745
2015-09-01,184.6302077668049,158.67170139330483,5.953842628448986,28.428786857506186,496.02619475538825
2015-09-02,101.98814371776896,105.9235428982927,5.794223616607054,25.35951719398137,495.3368361479408
2015-09-03,136.61995056636206,153.80039684662967,7.383892827725369,29.985277096865765,495.7170715169234
2015-09-04,131.00218755356175,124.82535551879651,4.777098032074038,25.56551083660315,495.62456553823614
2015-09-05,123.86683069705153,105.6469471734893,8.932163332453381,24.4819047393492,495.876833490673
2015-09-06,220.61816961124387,193.8517317191112,1.9034334226955667,24.697441427987,495.7517866554024
2015-09-07,166.19926843843822,148.74723538494817,4.803022698904724,23.17053635054805,495.7027568284775
2015-09-08,99.5646418265982,91.59539203374251,16.662520111590318,25.68873039837728,495.4970933579168
2015-09-09,186.71447788219103,197.3792406956855,10.99917773366707,25.397138908648973,494.71269278807927
2015-09-10,234.88624788050527,244.37053032192307,6.349104332086103,23.591446827553483,495.4066025106191
2015-09-11,191.29861042204587,206.3025324418545,9.972766280867765,24.565530338230417,495.3418979850508
2015-09-12,89.22520136183947,84.31788611502785,13.80414505354192,25.562595144866524,495.5968181957565
2015-09-13,130.63063708534995,147.56024495704554,0.6104824827982639,20.256174248750906,495.0928470283172
2015-09-14,200.6764459674649,176.923391376592,4.002452795537583,24.49892484480228,495.2519585004008
2015-09-15,121.69322137524875,120.18620890889456,2.8235598694653605,24.24459026705625,495.2392141175428
2015-09-16,167.75277712584915,187.94609963916017,1.297919756184845,24.76543275527667,494.9008965812165
2015-09-17,180.98536213717347,157.8307209505514,18.258410897693715,28.608335476307687,494.7020810562599
2015-09-18,112.92278113687668,95.30064424868785,7.640949251353904,23.032436972647584,495.2953137426426
2015-09-19,147.618985757528,170.27460102213809,9.729960401336715,24.56883411676029,495.525745807503
2015-09-20,20.349306397237086,19.070797429864893,2.93310440978115,23.63552251848179,494.8544634394157
2015-09-21,109.02449434662842,117.04303330409186,3.932816887828416,26.63118264676835,495.0005563370955
2015-09-22,139.8972739442736,113.33629940934574,4.9802481654326325,26.30061289594255,495.40417299503554
2015-09-23,100.08867272140604,107.69728904770002,6.7088752880206375,23.30285765004246,495.4291852254138
2015-09-24,215.2964521572654,199.4593580851408,8.699187235929298,22.919092505734472,495.13868322202666
2015-09-25,92.79434488157467,76.30445030197433,8.310485239500796,22.802623185278737,495.2008712092427
2015-09-26,132.39822053212066,138.2138262203962,4.148318689009571,23.4647307877338,495.2385576089292
2015-09-27,155.22962309144364,139.13565271636293,14.170604341775782,27.26866168537618,495.3021707370289
2015-09-28,207.65093156264464,198.24909890901577,12.287124913219294,24.32686916360545,494.5826835891676
2015-09-29,92.56551395282244,77.03601288387277,6.215536825942226,21.375932410270337,495.7731063576337
2015-09-30,196.5265500861984,168.78983448382212,5.125691055357693,23.90990580894283,495.1122727630077
2015-10-01,150.40932244078348,138.25487959010985,3.895972649555289,25.633519203610803,495.2925322421145
2015-10-02,110.73965395808196,92.5676975790584,6.737466232062806,25.926233696523774,494.69528570061465
2015-10-03,168.48413897053084,196.17122275939207,11.848177494359192,22.14765207312601,494.92653510858105
2015-10-04,157.9623878229388,126.75199241059492,5.21684717888142,24.24197605800778,495.1540565741352
2015-10-05,125.9913249136482,125.17793595000752,3.138752397494342,19.782588335331265,494.2853467316151
2015-10-06,152.79208339960076,129.76616108039167,5.127477957124332,20.346120683116048,494.6519784080986
2015-10-07,134.5874561255296,124.2338632827662,6.301424886829894,19.930669534241662,494.7291211500815
2015-10-08,154.54069381004993,180.8781098015376,1.781564890510406,22.06846763007332,494.5160558647789
2015-10-09,176.48522698084187,152.60286155912368,1.3591625800776024,22.27007237770816,495.079690678275
2015-10-10,213.4406726458141,253.2116981101504,3.2099903074474048,24.69703961579012,495.0188405343768
2015-10-11,100.48738004692603,88.66179914636338,14.150764320774936,23.832413324613167,495.6306381657999
2015-10-12,235.32133498625063,258.05959863898977,11.396106201263754,23.35609449331644,494.62702854118857
2015-10-13,71.91648801909993,73.25923400380069,1.0493054155468025,21.177022840518347,495.1847993433695
2015-10-14,143.92859619857666,166.06358961106326,2.1884989212817683,22.131877210389028,494.7559183003437
2015-10-15,173.53268825938306,177.28052616951666,8.594302923061544,23.77312043913924,494.43960058875297
2015-10-16,161.2396747094013,163.46860161139097,3.5621983653493787,19.825240061315963,495.3815230610959
2015-10-17,125.09201920717624,109.85370974025304,7.005415132118932,23.94866765979494,495.4360226359124
2015-10-18,141.675109985709,122.76031324917638,1.1178833454812536,25.695918871134264,495.4114423972626
2015-10-19,130.2799626136467,151.98403902817415,5.047281233098281,19.088719345776315,494.68823190048346
2015-10-20,126.42540972223154,117.7191592226708,4.648855327678997,23.28908620260903,495.27391713183465
2015-10-21,183.98408388084096,174.57015222773916,9.762893787473413,16.171255673551464,495.506487010618
2015-10-22,164.2806194386019,181.3542160591697,6.709951435008049,19.00941705454448,495.676868334877
